|dates|Placer_California_UnitedStates.BLS_EmployedPopulation.data|Placer_California_UnitedStates.BLS_EmployedPopulation.missing|Placer_California_UnitedStates.BLS_UnemployedPopulation.data|Placer_California_UnitedStates.BLS_UnemployedPopulation.missing|Placer_California_UnitedStates.BLS_UnemploymentRate.data|Placer_California_UnitedStates.BLS_UnemploymentRate.missing|Placer_California_UnitedStates.BLS_LaborForcePopulation.data|Placer_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-03|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-04|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-05|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-06|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-07|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-08|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-09|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-10|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-11|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-12|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-13|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-14|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-15|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-16|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-17|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-18|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-19|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-20|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-21|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-22|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-23|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-24|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-25|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-26|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-27|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-28|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-29|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-30|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-31|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2022-01-01|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2022-01-02|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2022-01-03|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2022-01-04|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2022-01-05|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2022-01-06|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2022-01-07|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2022-01-08|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2022-01-09|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2022-01-10|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2022-01-11|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2022-01-12|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2022-01-13|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2022-01-14|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2022-01-15|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2022-01-16|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2022-01-17|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
