|dates|Ogle_Illinois_UnitedStates.JHU_ConfirmedCases.data|Ogle_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Ogle_Illinois_UnitedStates.NYT_ConfirmedCases.data|Ogle_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Ogle_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Ogle_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Ogle_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Ogle_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-30|10004.0|0|10004.0|0|110.0|0|0.0|100
0|2021-12-31|10004.0|0|10004.0|0|110.0|0|0.0|100
0|2022-01-01|10004.0|0|10004.0|0|110.0|0|0.0|100
0|2022-01-02|10004.0|0|10004.0|0|110.0|0|0.0|100
0|2022-01-03|10186.0|0|10186.0|0|114.0|0|0.0|100
0|2022-01-04|10345.0|0|10345.0|0|114.0|0|0.0|100
0|2022-01-05|10463.0|0|10463.0|0|114.0|0|0.0|100
0|2022-01-06|10582.0|0|10582.0|0|116.0|0|0.0|100
0|2022-01-07|10774.0|0|10774.0|0|116.0|0|0.0|100
0|2022-01-08|10774.0|0|10774.0|0|116.0|0|0.0|100
0|2022-01-09|10774.0|0|10774.0|0|116.0|0|0.0|100
0|2022-01-10|10987.0|0|10987.0|0|116.0|0|0.0|100
0|2022-01-11|11124.0|0|11124.0|0|117.0|0|0.0|100
0|2022-01-12|11309.0|0|11309.0|0|118.0|0|0.0|100
0|2022-01-13|11309.0|0|11489.0|0|118.0|0|0.0|100
0|2022-01-14|11655.0|0|11655.0|0|119.0|0|0.0|100
0|2022-01-15|11655.0|0|11655.0|0|119.0|0|0.0|100
0|2022-01-16|11655.0|0|11655.0|0|119.0|0|0.0|100
0|2022-01-17|11655.0|0|0.0|100|119.0|0|0.0|100
