|dates|SanJuan_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|SanJuan_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|SanJuan_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|SanJuan_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|SanJuan_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|SanJuan_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|SanJuan_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|SanJuan_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-04|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-05|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-06|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-07|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-08|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-09|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-10|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-11|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-12|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-13|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-14|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-15|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-16|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-17|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-18|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-19|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-20|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-21|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-22|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-23|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-24|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-25|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-26|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-27|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-28|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-29|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-11-30|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-01|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-02|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-03|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-04|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-05|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-06|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-07|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-08|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-09|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-10|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-11|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-12|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-13|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-14|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-15|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-16|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-17|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-18|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-19|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-20|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-21|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-22|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-23|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-24|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-25|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-26|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-27|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-28|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-29|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-30|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2021-12-31|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2022-01-01|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2022-01-02|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2022-01-03|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2022-01-04|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2022-01-05|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2022-01-06|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2022-01-07|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2022-01-08|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2022-01-09|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2022-01-10|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2022-01-11|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2022-01-12|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2022-01-13|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2022-01-14|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2022-01-15|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2022-01-16|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
0|2022-01-17|125498.0|0|8924.0|0|6.6387942449896595|0|134422.0|0
