|dates|Denton_Texas_UnitedStates.BLS_EmployedPopulation.data|Denton_Texas_UnitedStates.BLS_EmployedPopulation.missing|Denton_Texas_UnitedStates.BLS_UnemployedPopulation.data|Denton_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Denton_Texas_UnitedStates.BLS_UnemploymentRate.data|Denton_Texas_UnitedStates.BLS_UnemploymentRate.missing|Denton_Texas_UnitedStates.BLS_LaborForcePopulation.data|Denton_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-13|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2021-12-14|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2021-12-15|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2021-12-16|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2021-12-17|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2021-12-18|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2021-12-19|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2021-12-20|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2021-12-21|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2021-12-22|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2021-12-23|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2021-12-24|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2021-12-25|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2021-12-26|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2021-12-27|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2021-12-28|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2021-12-29|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2021-12-30|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2021-12-31|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2022-01-01|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2022-01-02|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2022-01-03|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2022-01-04|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2022-01-05|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2022-01-06|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2022-01-07|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2022-01-08|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2022-01-09|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2022-01-10|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2022-01-11|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2022-01-12|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2022-01-13|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2022-01-14|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2022-01-15|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2022-01-16|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
0|2022-01-17|486483.0|0|23563.0|0|4.619779392446956|0|510046.0|0
