|dates|Murray_Georgia_UnitedStates.JHU_ConfirmedCases.data|Murray_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Murray_Georgia_UnitedStates.NYT_ConfirmedCases.data|Murray_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Murray_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Murray_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Murray_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Murray_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2022-01-07|8329.0|0|8370.0|0|153.0|0|0.0|100
0|2022-01-08|8329.0|0|8370.0|0|153.0|0|0.0|100
0|2022-01-09|8329.0|0|8370.0|0|153.0|0|0.0|100
0|2022-01-10|8695.0|0|8735.0|0|153.0|0|0.0|100
0|2022-01-11|8818.0|0|8858.0|0|153.0|0|0.0|100
0|2022-01-12|8908.0|0|8948.0|0|153.0|0|0.0|100
0|2022-01-13|8908.0|0|9095.0|0|153.0|0|0.0|100
0|2022-01-14|9183.0|0|9223.0|0|153.0|0|0.0|100
0|2022-01-15|9183.0|0|9223.0|0|153.0|0|0.0|100
0|2022-01-16|9183.0|0|9223.0|0|153.0|0|0.0|100
0|2022-01-17|9385.0|0|0.0|100|153.0|0|0.0|100
