|dates|Fajardo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Fajardo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Fajardo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Fajardo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Fajardo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Fajardo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Fajardo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Fajardo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-11|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-12|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-13|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-14|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-15|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-16|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-17|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-18|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-19|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-20|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-21|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-22|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-23|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-24|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-25|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-26|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-27|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-28|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-29|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-30|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-05-31|9078.0|0|1132.0|0|11.0871694417238|0|10210.0|0
0|2020-06-01|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-02|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-03|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-04|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-05|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-06|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-07|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-08|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-09|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-10|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-11|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-12|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-13|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-14|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-15|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-16|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-17|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-18|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-19|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-20|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-21|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-22|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-23|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-24|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-25|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-26|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-27|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-28|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-29|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-06-30|9618.0|0|1063.0|0|9.952251661829417|0|10681.0|0
0|2020-07-01|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-02|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-03|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-04|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-05|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-06|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-07|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-08|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-09|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-10|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-11|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-12|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-13|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-14|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-15|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-16|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-17|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-18|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-19|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-20|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-21|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-22|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-23|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-24|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-25|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-26|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-27|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-28|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-29|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-30|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-07-31|9559.0|0|904.0|0|8.639969416037465|0|10463.0|0
0|2020-08-01|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-02|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-03|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-04|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-05|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-06|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-07|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-08|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-09|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-10|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-11|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-12|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-13|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-14|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-15|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-16|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-17|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-18|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-19|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-20|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-21|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-22|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-23|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-24|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-25|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-26|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-27|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-28|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-29|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-30|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-08-31|9460.0|0|1112.0|0|10.51835035944003|0|10572.0|0
0|2020-09-01|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-02|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-03|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-04|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-05|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-06|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-07|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-08|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-09|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-10|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-11|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-12|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-13|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-14|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-15|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-16|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-17|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-18|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-19|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-20|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-21|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-22|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-23|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-24|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-25|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-26|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-27|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-28|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-29|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-09-30|9343.0|0|1250.0|0|11.800245445105258|0|10593.0|0
0|2020-10-01|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-02|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-03|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-04|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-05|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-06|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-07|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-08|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-09|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-10|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-11|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-12|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-13|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-14|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-15|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-16|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-17|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-18|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-19|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-20|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-21|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-22|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-23|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-24|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-25|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-26|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-27|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-28|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-29|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-30|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-10-31|9262.0|0|1085.0|0|10.486131245771722|0|10347.0|0
0|2020-11-01|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-02|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-03|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-04|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-05|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-06|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-07|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-08|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-09|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-10|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-11|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-12|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-13|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-14|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-15|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-16|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-17|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-18|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-19|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-20|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-21|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-22|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-23|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-24|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-25|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-26|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-27|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-28|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-29|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-11-30|9086.0|0|1201.0|0|11.674929522698552|0|10287.0|0
0|2020-12-01|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-02|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
0|2020-12-03|8963.0|0|1272.0|0|12.427943331704935|0|10235.0|0
