|dates|NewKent_Virginia_UnitedStates.BLS_EmployedPopulation.data|NewKent_Virginia_UnitedStates.BLS_EmployedPopulation.missing|NewKent_Virginia_UnitedStates.BLS_UnemployedPopulation.data|NewKent_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|NewKent_Virginia_UnitedStates.BLS_UnemploymentRate.data|NewKent_Virginia_UnitedStates.BLS_UnemploymentRate.missing|NewKent_Virginia_UnitedStates.BLS_LaborForcePopulation.data|NewKent_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-19|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-11-20|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-11-21|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-11-22|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-11-23|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-11-24|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-11-25|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-11-26|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-11-27|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-11-28|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-11-29|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-11-30|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-01|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-02|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-03|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-04|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-05|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-06|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-07|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-08|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-09|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-10|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-11|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-12|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-13|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-14|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-15|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-16|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-17|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-18|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-19|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-20|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-21|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-22|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-23|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-24|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-25|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-26|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-27|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-28|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-29|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-30|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2021-12-31|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2022-01-01|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2022-01-02|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2022-01-03|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2022-01-04|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2022-01-05|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2022-01-06|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2022-01-07|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2022-01-08|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2022-01-09|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2022-01-10|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2022-01-11|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2022-01-12|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2022-01-13|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2022-01-14|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2022-01-15|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2022-01-16|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
0|2022-01-17|11642.0|0|385.0|0|3.201130789057953|0|12027.0|0
