|dates|Shiawassee_Michigan_UnitedStates.BLS_EmployedPopulation.data|Shiawassee_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Shiawassee_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Shiawassee_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Shiawassee_Michigan_UnitedStates.BLS_UnemploymentRate.data|Shiawassee_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Shiawassee_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Shiawassee_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-26|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-27|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-28|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-29|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-30|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-01|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-02|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-03|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-04|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-05|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-06|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-07|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-08|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-09|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-10|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-11|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-12|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-13|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-14|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-15|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-16|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-17|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-18|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-19|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-20|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-21|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-22|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-23|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-24|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-25|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-26|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-27|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-28|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-29|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-30|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-12-31|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2022-01-01|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2022-01-02|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2022-01-03|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2022-01-04|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2022-01-05|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2022-01-06|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2022-01-07|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2022-01-08|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2022-01-09|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2022-01-10|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2022-01-11|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2022-01-12|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2022-01-13|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2022-01-14|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2022-01-15|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2022-01-16|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2022-01-17|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
