|dates|Douglas_Kansas_UnitedStates.JHU_ConfirmedCases.data|Douglas_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Douglas_Kansas_UnitedStates.NYT_ConfirmedCases.data|Douglas_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Douglas_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Douglas_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Douglas_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Douglas_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2022-01-05|16120.0|0|16120.0|0|106.0|0|0.0|100
0|2022-01-06|16120.0|0|16120.0|0|106.0|0|0.0|100
0|2022-01-07|16906.0|0|16906.0|0|112.0|0|0.0|100
0|2022-01-08|16906.0|0|16906.0|0|112.0|0|0.0|100
0|2022-01-09|16906.0|0|16906.0|0|112.0|0|0.0|100
0|2022-01-10|17690.0|0|17690.0|0|113.0|0|0.0|100
0|2022-01-11|17690.0|0|17690.0|0|113.0|0|0.0|100
0|2022-01-12|18582.0|0|18582.0|0|113.0|0|0.0|100
0|2022-01-13|18582.0|0|18582.0|0|113.0|0|0.0|100
0|2022-01-14|19418.0|0|19418.0|0|116.0|0|0.0|100
0|2022-01-15|19418.0|0|19418.0|0|116.0|0|0.0|100
0|2022-01-16|19418.0|0|19418.0|0|116.0|0|0.0|100
0|2022-01-17|19418.0|0|0.0|100|116.0|0|0.0|100
