|dates|Boone_Iowa_UnitedStates.BLS_EmployedPopulation.data|Boone_Iowa_UnitedStates.BLS_EmployedPopulation.missing|Boone_Iowa_UnitedStates.BLS_UnemployedPopulation.data|Boone_Iowa_UnitedStates.BLS_UnemployedPopulation.missing|Boone_Iowa_UnitedStates.BLS_UnemploymentRate.data|Boone_Iowa_UnitedStates.BLS_UnemploymentRate.missing|Boone_Iowa_UnitedStates.BLS_LaborForcePopulation.data|Boone_Iowa_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-27|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-11-28|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-11-29|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-11-30|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-01|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-02|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-03|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-04|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-05|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-06|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-07|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-08|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-09|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-10|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-11|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-12|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-13|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-14|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-15|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-16|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-17|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-18|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-19|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-20|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-21|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-22|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-23|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-24|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-25|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-26|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-27|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-28|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-29|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-30|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2021-12-31|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2022-01-01|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2022-01-02|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2022-01-03|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2022-01-04|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2022-01-05|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2022-01-06|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2022-01-07|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2022-01-08|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2022-01-09|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2022-01-10|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2022-01-11|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2022-01-12|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2022-01-13|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2022-01-14|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2022-01-15|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2022-01-16|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
0|2022-01-17|13868.0|0|502.0|0|3.4933890048712595|0|14370.0|0
