|dates|Union_NewMexico_UnitedStates.AveragePrecipitationTotal.data|Union_NewMexico_UnitedStates.AveragePrecipitationTotal.missing|Union_NewMexico_UnitedStates.AveragePrecipitation.data|Union_NewMexico_UnitedStates.AveragePrecipitation.missing|Union_NewMexico_UnitedStates.AverageWindDirection.data|Union_NewMexico_UnitedStates.AverageWindDirection.missing|Union_NewMexico_UnitedStates.AverageWindSpeed.data|Union_NewMexico_UnitedStates.AverageWindSpeed.missing
0|2021-11-25|0.0|0|0.0|0|252.5|0|12.0|0
0|2021-11-26|0.0|0|0.0|0|214.58333333333334|0|9.666666666666666|0
0|2021-11-27|0.0|0|0.0|0|134.16666666666666|0|14.75|0
0|2021-11-28|0.0|0|0.0|0|245.83333333333334|0|11.083333333333334|0
0|2021-11-29|0.0|0|0.0|0|232.5|0|8.75|0
0|2021-11-30|0.0|0|0.0|0|197.91666666666666|0|15.416666666666666|0
0|2021-12-01|0.0|0|0.0|0|232.91666666666666|0|11.083333333333334|0
0|2021-12-02|0.0|0|0.0|0|220.0|0|9.333333333333334|0
0|2021-12-03|0.0|0|0.0|0|173.75|0|16.041666666666668|0
0|2021-12-04|0.0|0|0.0|0|232.91666666666666|0|9.5|0
0|2021-12-05|0.0|0|0.0|0|256.80555555555554|0|13.618055555555557|0
0|2021-12-06|0.0|0|0.0|0|206.66666666666666|0|14.166666666666666|0
0|2021-12-07|0.0|0|0.0|0|187.08333333333334|0|8.833333333333334|0
0|2021-12-08|0.0|0|0.0|0|235.0|0|15.291666666666666|0
0|2021-12-09|0.0|0|0.0|0|241.66666666666666|0|12.291666666666666|0
0|2021-12-10|0.0|0|0.0|0|272.2916666666667|0|18.229166666666668|0
0|2021-12-11|0.0|0|0.0|0|223.33333333333334|0|12.791666666666666|0
0|2021-12-12|0.0|0|0.0|0|248.75|0|16.708333333333332|0
0|2021-12-13|0.0|0|0.0|0|157.5|0|7.0|0
0|2021-12-14|0.0|0|0.0|0|235.83333333333334|0|16.791666666666668|0
0|2021-12-15|0.0|0|0.0|0|226.5277777777778|0|20.625|0
0|2021-12-16|0.0|0|0.0|0|236.66666666666666|0|13.041666666666666|0
0|2021-12-17|0.0|0|0.0|0|126.66666666666667|0|11.875|0
0|2021-12-18|0.0|0|0.0|0|223.75|0|10.458333333333334|0
0|2021-12-19|0.0|0|0.0|0|236.25|0|13.666666666666666|0
0|2021-12-20|0.0|0|0.0|0|170.0|0|9.166666666666666|0
0|2021-12-21|0.0|0|0.0|0|224.58333333333334|0|11.708333333333334|0
0|2021-12-22|0.0|0|0.0|0|257.0833333333333|0|10.208333333333334|0
0|2021-12-23|0.0|0|0.0|0|249.16666666666666|0|13.375|0
0|2021-12-24|0.0|0|0.0|0|240.0|0|20.916666666666668|0
0|2021-12-25|0.0|0|0.0|0|238.125|0|11.916666666666666|0
0|2021-12-26|0.0|0|0.0|0|223.33333333333334|0|22.333333333333332|0
0|2021-12-27|0.0|0|0.0|0|218.95833333333334|0|15.729166666666666|0
0|2021-12-28|0.0|0|0.0|0|242.08333333333334|0|13.833333333333334|0
0|2021-12-29|0.0|0|0.0|0|234.16666666666666|0|15.25|0
0|2021-12-30|0.0|0|0.0|0|235.41666666666666|0|14.208333333333334|0
0|2021-12-31|0.0|0|0.0|0|217.91666666666666|0|19.208333333333332|0
0|2022-01-01|0.0007291666666666667|0|0.002097222222222222|0|177.98611111111111|0|18.66875|0
0|2022-01-02|0.0004166666666666667|0|0.0|0|263.75|0|9.666666666666666|0
0|2022-01-03|0.0|0|0.0|0|247.08333333333334|0|12.416666666666666|0
0|2022-01-04|0.0|0|0.0|0|229.16666666666666|0|13.791666666666666|0
0|2022-01-05|0.0|0|0.0|0|120.625|0|12.791666666666666|0
0|2022-01-06|0.0|0|0.0|0|91.49305555555554|0|13.454861111111109|0
0|2022-01-07|0.0|0|0.0|0|220.83333333333334|0|12.916666666666666|0
0|2022-01-08|0.0|0|0.0|0|178.54166666666666|0|15.083333333333334|0
0|2022-01-09|0.0|0|0.0|0|134.58333333333334|0|11.166666666666666|0
0|2022-01-10|0.0|0|0.0|0|233.33333333333334|0|8.958333333333334|0
0|2022-01-11|0.0|0|0.0|0|191.25|0|10.291666666666666|0
0|2022-01-12|0.0|0|0.0|0|188.75|0|8.625|0
0|2022-01-13|0.0|0|0.0|0|212.5|0|9.708333333333334|0
0|2022-01-14|0.0|0|0.0|0|328.3333333333333|0|27.916666666666668|0
0|2022-01-15|0.0|0|0.0|0|271.875|0|14.583333333333334|0
0|2022-01-16|0.0|0|0.0|0|159.16666666666666|0|10.083333333333334|0
0|2022-01-17|0.0|0|0.0|0|237.91666666666666|0|8.958333333333334|0
