|dates|NewLondon_Connecticut_UnitedStates.BLS_EmployedPopulation.data|NewLondon_Connecticut_UnitedStates.BLS_EmployedPopulation.missing|NewLondon_Connecticut_UnitedStates.BLS_UnemployedPopulation.data|NewLondon_Connecticut_UnitedStates.BLS_UnemployedPopulation.missing|NewLondon_Connecticut_UnitedStates.BLS_UnemploymentRate.data|NewLondon_Connecticut_UnitedStates.BLS_UnemploymentRate.missing|NewLondon_Connecticut_UnitedStates.BLS_LaborForcePopulation.data|NewLondon_Connecticut_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-29|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-30|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-01|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-02|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-03|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-04|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-05|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-06|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-07|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-08|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-09|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-10|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-11|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-12|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-13|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-14|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-15|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-16|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-17|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-18|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-19|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-20|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-21|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-22|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-23|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-24|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-25|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-26|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-27|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-28|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-29|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-30|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-12-31|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2022-01-01|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2022-01-02|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2022-01-03|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2022-01-04|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2022-01-05|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2022-01-06|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2022-01-07|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2022-01-08|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2022-01-09|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2022-01-10|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2022-01-11|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2022-01-12|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2022-01-13|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2022-01-14|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2022-01-15|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2022-01-16|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2022-01-17|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
