|dates|Marathon_Wisconsin_UnitedStates.AveragePrecipitationTotal.data|Marathon_Wisconsin_UnitedStates.AveragePrecipitationTotal.missing|Marathon_Wisconsin_UnitedStates.AveragePrecipitation.data|Marathon_Wisconsin_UnitedStates.AveragePrecipitation.missing|Marathon_Wisconsin_UnitedStates.AverageWindDirection.data|Marathon_Wisconsin_UnitedStates.AverageWindDirection.missing|Marathon_Wisconsin_UnitedStates.AverageWindSpeed.data|Marathon_Wisconsin_UnitedStates.AverageWindSpeed.missing
0|2021-11-09|0.0|0|0.0|0|156.25|0|2.9583333333333335|0
0|2021-11-10|0.0|0|0.015|0|55.0|0|7.666666666666667|0
0|2021-11-11|0.004479166666666667|0|0.01798611111111111|0|165.5902777777778|0|12.920138888888888|0
0|2021-11-12|0.011458333333333334|0|0.0010416666666666667|0|204.89583333333334|0|7.416666666666667|0
0|2021-11-13|0.0002777777777777778|0|0.0016666666666666668|0|249.8333333333333|0|9.947222222222221|0
0|2021-11-14|0.0043749999999999995|0|0.0042361111111111115|0|246.2777777777778|0|10.586805555555555|0
0|2021-11-15|0.0|0|0.0|0|195.41666666666666|0|4.916666666666667|0
0|2021-11-16|0.0|0|0.0|0|85.41666666666667|0|9.0|0
0|2021-11-17|0.0|0|0.0|0|238.95833333333334|0|11.875|0
0|2021-11-18|0.0|0|0.0|0|262.56944444444446|0|16.23611111111111|0
0|2021-11-19|0.0|0|0.0|0|150.41666666666666|0|7.916666666666667|0
0|2021-11-20|0.0|0|0.0|0|177.91666666666666|0|6.208333333333333|0
0|2021-11-21|0.0|0|0.000625|0|189.6875|0|12.15625|0
0|2021-11-22|0.0008333333333333334|0|0.0|0|231.66666666666666|0|10.333333333333334|0
0|2021-11-23|0.0|0|0.0|0|138.75|0|9.541666666666666|0
0|2021-11-24|0.0|0|0.0|0|194.16666666666666|0|9.229166666666666|0
0|2021-11-25|0.0|0|0.0|0|310.0694444444444|0|11.25|0
0|2021-11-26|0.0|0|0.0|0|140.41666666666666|0|5.583333333333333|0
0|2021-11-27|0.0|0|0.0|0|181.66666666666666|0|6.326388888888888|0
0|2021-11-28|0.0|0|0.0|0|238.54166666666666|0|9.666666666666666|0
0|2021-11-29|0.0|0|0.0004166666666666667|0|134.32638888888889|0|5.291666666666667|0
0|2021-11-30|0.0004166666666666667|0|0.0|0|251.18055555555554|0|9.444444444444445|0
0|2021-12-01|0.00010416666666666667|0|0.000625|0|162.95138888888889|0|7.46875|0
0|2021-12-02|0.0004166666666666667|0|0.0|0|217.5|0|9.833333333333334|0
0|2021-12-03|0.0005555555555555556|0|0.001388888888888889|0|145.13888888888889|0|4.663194444444445|0
0|2021-12-04|0.0|0|0.0|0|226.66666666666666|0|11.458333333333334|0
0|2021-12-05|0.0003333333333333333|0|0.002972222222222222|0|122.3125|0|10.160416666666666|0
0|2021-12-06|0.00375|0|0.0|0|267.5694444444444|0|17.98611111111111|0
0|2021-12-07|0.0|0|0.0|0|141.45833333333334|0|4.715277777777778|0
0|2021-12-08|0.0|0|0.0|0|153.7152777777778|0|2.7291666666666665|0
0|2021-12-09|0.0|0|0.0012291666666666668|0|152.68749999999997|0|7.8701388888888895|0
0|2021-12-10|0.0025|0|0.0075694444444444455|0|133.84027777777777|0|7.382638888888888|0
0|2021-12-11|0.0031249999999999997|0|0.0014236111111111114|0|228.38194444444443|0|11.002777777777778|0
0|2021-12-12|0.0|0|0.0|0|128.33333333333334|0|5.291666666666667|0
0|2021-12-13|0.0|0|0.0|0|149.58333333333334|0|3.2083333333333335|0
0|2021-12-14|0.0|0|0.0|0|88.75|0|11.3125|0
0|2021-12-15|0.0|0|0.021299603174603176|0|91.19742063492065|0|7.528769841269842|0
0|2021-12-16|0.028749999999999998|0|0.0|0|236.18055555555554|0|21.541666666666668|0
0|2021-12-17|0.0|0|0.0|0|172.29166666666666|0|8.375|0
0|2021-12-18|0.0|0|0.0004166666666666667|0|277.23611111111114|0|5.643055555555556|0
0|2021-12-19|0.0004166666666666667|0|0.0|0|130.83333333333334|0|7.229166666666667|0
0|2021-12-20|0.0|0|0.0|0|252.91666666666666|0|9.75|0
0|2021-12-21|0.0|0|0.0012916666666666669|0|214.40972222222226|0|10.979861111111111|0
0|2021-12-22|0.0016666666666666668|0|0.0|0|196.66666666666666|0|6.833333333333333|0
0|2021-12-23|0.0|0|0.0027916666666666667|0|67.8125|0|3.935416666666667|0
0|2021-12-24|0.004166666666666667|0|0.0029166666666666664|0|133.50694444444443|0|5.774305555555556|0
0|2021-12-25|0.002916666666666667|0|0.0|0|297.9166666666667|0|7.333333333333333|0
0|2021-12-26|0.0|0|0.0005208333333333333|0|85.9375|0|8.954166666666667|0
0|2021-12-27|0.001875|0|0.0019861111111111112|0|166.29861111111111|0|12.600694444444443|0
0|2021-12-28|0.0004166666666666667|0|0.0032638888888888887|0|147.88194444444446|0|7.46875|0
0|2021-12-29|0.004166666666666667|0|0.0|0|227.6388888888889|0|8.208333333333334|0
0|2021-12-30|0.0|0|0.0|0|125.69444444444444|0|5.270833333333333|0
0|2021-12-31|0.0|0|0.0|0|253.95833333333334|0|6.25|0
0|2022-01-01|0.0|0|0.0|0|328.3333333333333|0|7.770833333333333|0
0|2022-01-02|0.0|0|0.0|0|189.16666666666666|0|4.708333333333333|0
0|2022-01-03|0.0|0|0.0|0|124.375|0|4.6875|0
0|2022-01-04|0.0|0|0.0015000000000000002|0|90.58333333333333|0|6.691666666666666|0
0|2022-01-05|0.0008333333333333334|0|0.0027916666666666667|0|240.99107142857144|0|8.960714285714287|0
0|2022-01-06|0.0004166666666666667|0|0.0004166666666666667|0|290.8333333333333|0|9.868055555555555|0
0|2022-01-07|0.0|0|0.0|0|187.91666666666666|0|6.9375|0
0|2022-01-08|0.0|0|0.0|0|164.40972222222223|0|11.861111111111112|0
0|2022-01-09|0.0|0|0.0|0|265.48611111111114|0|14.8125|0
0|2022-01-10|0.0|0|0.0|0|244.79166666666666|0|8.375|0
0|2022-01-11|0.0|0|0.0|0|162.5|0|8.583333333333334|0
0|2022-01-12|0.0|0|0.0|0|179.16666666666666|0|3.6875|0
0|2022-01-13|0.0|0|0.0|0|168.95833333333334|0|5.958333333333333|0
0|2022-01-14|0.0|0|0.0|0|42.5|0|9.729166666666666|0
0|2022-01-15|0.0|0|0.0|0|95.0|0|3.0208333333333335|0
0|2022-01-16|0.0|0|0.0005555555555555556|0|207.1527777777778|0|6.510416666666667|0
0|2022-01-17|0.0008333333333333334|0|0.0|0|279.375|0|8.54861111111111|0
