|dates|Logan_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Logan_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Logan_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Logan_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Logan_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Logan_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Logan_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Logan_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-04|6332.0|0|6332.0|0|115.0|0|0.0|100
0|2021-12-05|6332.0|0|6332.0|0|115.0|0|0.0|100
0|2021-12-06|6332.0|0|6332.0|0|115.0|0|0.0|100
0|2021-12-07|6332.0|0|6332.0|0|115.0|0|0.0|100
0|2021-12-08|6441.0|0|6441.0|0|115.0|0|0.0|100
0|2021-12-09|6441.0|0|6441.0|0|115.0|0|0.0|100
0|2021-12-10|6441.0|0|6441.0|0|115.0|0|0.0|100
0|2021-12-11|6441.0|0|6441.0|0|115.0|0|0.0|100
0|2021-12-12|6441.0|0|6441.0|0|115.0|0|0.0|100
0|2021-12-13|6441.0|0|6441.0|0|115.0|0|0.0|100
0|2021-12-14|6441.0|0|6441.0|0|115.0|0|0.0|100
0|2021-12-15|6535.0|0|6535.0|0|115.0|0|0.0|100
0|2021-12-16|6535.0|0|6535.0|0|115.0|0|0.0|100
0|2021-12-17|6535.0|0|6535.0|0|115.0|0|0.0|100
0|2021-12-18|6535.0|0|6535.0|0|115.0|0|0.0|100
0|2021-12-19|6535.0|0|6535.0|0|115.0|0|0.0|100
0|2021-12-20|6535.0|0|6535.0|0|115.0|0|0.0|100
0|2021-12-21|6535.0|0|6535.0|0|115.0|0|0.0|100
0|2021-12-22|6613.0|0|6613.0|0|115.0|0|0.0|100
0|2021-12-23|6613.0|0|6613.0|0|115.0|0|0.0|100
0|2021-12-24|6613.0|0|6613.0|0|115.0|0|0.0|100
0|2021-12-25|6613.0|0|6613.0|0|123.0|0|0.0|100
0|2021-12-26|6613.0|0|6613.0|0|123.0|0|0.0|100
0|2021-12-27|6613.0|0|6613.0|0|123.0|0|0.0|100
0|2021-12-28|6613.0|0|6613.0|0|123.0|0|0.0|100
0|2021-12-29|6686.0|0|6686.0|0|127.0|0|0.0|100
0|2021-12-30|6686.0|0|6686.0|0|127.0|0|0.0|100
0|2021-12-31|6686.0|0|6686.0|0|127.0|0|0.0|100
0|2022-01-01|6686.0|0|6686.0|0|127.0|0|0.0|100
0|2022-01-02|6686.0|0|6686.0|0|127.0|0|0.0|100
0|2022-01-03|6686.0|0|6686.0|0|127.0|0|0.0|100
0|2022-01-04|6686.0|0|6686.0|0|127.0|0|0.0|100
0|2022-01-05|7349.0|0|7349.0|0|131.0|0|0.0|100
0|2022-01-06|7349.0|0|7349.0|0|131.0|0|0.0|100
0|2022-01-07|7349.0|0|7348.0|0|131.0|0|0.0|100
0|2022-01-08|7349.0|0|7348.0|0|131.0|0|0.0|100
0|2022-01-09|7349.0|0|7348.0|0|131.0|0|0.0|100
0|2022-01-10|7349.0|0|7348.0|0|131.0|0|0.0|100
0|2022-01-11|7349.0|0|7348.0|0|131.0|0|0.0|100
0|2022-01-12|7980.0|0|7980.0|0|134.0|0|0.0|100
0|2022-01-13|7980.0|0|7980.0|0|134.0|0|0.0|100
0|2022-01-14|7980.0|0|7980.0|0|134.0|0|0.0|100
0|2022-01-15|7980.0|0|7980.0|0|134.0|0|0.0|100
0|2022-01-16|7980.0|0|7980.0|0|134.0|0|0.0|100
0|2022-01-17|7980.0|0|0.0|100|134.0|0|0.0|100
