|dates|Grafton_NewHampshire_UnitedStates.BLS_EmployedPopulation.data|Grafton_NewHampshire_UnitedStates.BLS_EmployedPopulation.missing|Grafton_NewHampshire_UnitedStates.BLS_UnemployedPopulation.data|Grafton_NewHampshire_UnitedStates.BLS_UnemployedPopulation.missing|Grafton_NewHampshire_UnitedStates.BLS_UnemploymentRate.data|Grafton_NewHampshire_UnitedStates.BLS_UnemploymentRate.missing|Grafton_NewHampshire_UnitedStates.BLS_LaborForcePopulation.data|Grafton_NewHampshire_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-10|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-11|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-12|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-13|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-14|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-15|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-16|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-17|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-18|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-19|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-20|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-21|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-22|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-23|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-24|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-25|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-26|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-27|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-28|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-29|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-11-30|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-01|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-02|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-03|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-04|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-05|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-06|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-07|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-08|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-09|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-10|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-11|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-12|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-13|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-14|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-15|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-16|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-17|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-18|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-19|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-20|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-21|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-22|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-23|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-24|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-25|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-26|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-27|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-28|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-29|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-30|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2021-12-31|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2022-01-01|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2022-01-02|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2022-01-03|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2022-01-04|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2022-01-05|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2022-01-06|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2022-01-07|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2022-01-08|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2022-01-09|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2022-01-10|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2022-01-11|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2022-01-12|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2022-01-13|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2022-01-14|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2022-01-15|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2022-01-16|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
0|2022-01-17|46567.0|0|637.0|0|1.3494619100076264|0|47204.0|0
