|dates|Montgomery_Kansas_UnitedStates.JHU_ConfirmedCases.data|Montgomery_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Montgomery_Kansas_UnitedStates.NYT_ConfirmedCases.data|Montgomery_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Montgomery_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Montgomery_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Montgomery_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Montgomery_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-27|6077.0|0|6077.0|0|121.0|0|0.0|100
0|2021-12-28|6077.0|0|6077.0|0|121.0|0|0.0|100
0|2021-12-29|6135.0|0|6135.0|0|121.0|0|0.0|100
0|2021-12-30|6135.0|0|6135.0|0|121.0|0|0.0|100
0|2021-12-31|6135.0|0|6135.0|0|121.0|0|0.0|100
0|2022-01-01|6135.0|0|6135.0|0|121.0|0|0.0|100
0|2022-01-02|6135.0|0|6135.0|0|121.0|0|0.0|100
0|2022-01-03|6238.0|0|6238.0|0|121.0|0|0.0|100
0|2022-01-04|6238.0|0|6238.0|0|121.0|0|0.0|100
0|2022-01-05|6403.0|0|6403.0|0|121.0|0|0.0|100
0|2022-01-06|6403.0|0|6403.0|0|121.0|0|0.0|100
0|2022-01-07|6535.0|0|6535.0|0|128.0|0|0.0|100
0|2022-01-08|6535.0|0|6535.0|0|128.0|0|0.0|100
0|2022-01-09|6535.0|0|6535.0|0|128.0|0|0.0|100
0|2022-01-10|6634.0|0|6634.0|0|128.0|0|0.0|100
0|2022-01-11|6634.0|0|6634.0|0|128.0|0|0.0|100
0|2022-01-12|6634.0|0|6765.0|0|128.0|0|0.0|100
0|2022-01-13|6634.0|0|6896.0|0|128.0|0|0.0|100
0|2022-01-14|7183.0|0|7183.0|0|128.0|0|0.0|100
0|2022-01-15|7183.0|0|7183.0|0|128.0|0|0.0|100
0|2022-01-16|7183.0|0|7183.0|0|128.0|0|0.0|100
0|2022-01-17|7183.0|0|0.0|100|128.0|0|0.0|100
