|dates|Jefferson_Missouri_UnitedStates.BLS_EmployedPopulation.data|Jefferson_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Jefferson_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Jefferson_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Jefferson_Missouri_UnitedStates.BLS_UnemploymentRate.data|Jefferson_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Jefferson_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Jefferson_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-29|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-30|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-31|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2022-01-01|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2022-01-02|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2022-01-03|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2022-01-04|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2022-01-05|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2022-01-06|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2022-01-07|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2022-01-08|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2022-01-09|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2022-01-10|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2022-01-11|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2022-01-12|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2022-01-13|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2022-01-14|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2022-01-15|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2022-01-16|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2022-01-17|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
