|dates|Mahoning_Ohio_UnitedStates.BLS_EmployedPopulation.data|Mahoning_Ohio_UnitedStates.BLS_EmployedPopulation.missing|Mahoning_Ohio_UnitedStates.BLS_UnemployedPopulation.data|Mahoning_Ohio_UnitedStates.BLS_UnemployedPopulation.missing|Mahoning_Ohio_UnitedStates.BLS_UnemploymentRate.data|Mahoning_Ohio_UnitedStates.BLS_UnemploymentRate.missing|Mahoning_Ohio_UnitedStates.BLS_LaborForcePopulation.data|Mahoning_Ohio_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-17|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2021-12-18|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2021-12-19|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2021-12-20|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2021-12-21|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2021-12-22|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2021-12-23|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2021-12-24|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2021-12-25|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2021-12-26|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2021-12-27|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2021-12-28|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2021-12-29|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2021-12-30|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2021-12-31|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2022-01-01|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2022-01-02|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2022-01-03|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2022-01-04|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2022-01-05|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2022-01-06|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2022-01-07|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2022-01-08|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2022-01-09|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2022-01-10|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2022-01-11|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2022-01-12|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2022-01-13|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2022-01-14|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2022-01-15|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2022-01-16|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
0|2022-01-17|88162.0|0|5801.0|0|6.173706671775061|0|93963.0|0
