|dates|Kankakee_Illinois_UnitedStates.BLS_EmployedPopulation.data|Kankakee_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Kankakee_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Kankakee_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Kankakee_Illinois_UnitedStates.BLS_UnemploymentRate.data|Kankakee_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Kankakee_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Kankakee_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-30|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-01|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-02|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-03|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-04|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-05|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-06|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-07|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-08|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-09|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-10|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-11|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-12|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-13|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-14|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-15|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-16|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-17|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-18|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-19|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-20|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-21|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-22|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-23|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-24|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-25|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-26|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-27|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-28|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-29|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-30|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2021-12-31|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2022-01-01|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2022-01-02|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2022-01-03|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2022-01-04|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2022-01-05|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2022-01-06|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2022-01-07|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2022-01-08|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2022-01-09|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2022-01-10|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2022-01-11|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2022-01-12|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2022-01-13|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2022-01-14|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2022-01-15|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2022-01-16|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
0|2022-01-17|48266.0|0|2997.0|0|5.846321908589041|0|51263.0|0
