|dates|Cochise_Arizona_UnitedStates.BLS_EmployedPopulation.data|Cochise_Arizona_UnitedStates.BLS_EmployedPopulation.missing|Cochise_Arizona_UnitedStates.BLS_UnemployedPopulation.data|Cochise_Arizona_UnitedStates.BLS_UnemployedPopulation.missing|Cochise_Arizona_UnitedStates.BLS_UnemploymentRate.data|Cochise_Arizona_UnitedStates.BLS_UnemploymentRate.missing|Cochise_Arizona_UnitedStates.BLS_LaborForcePopulation.data|Cochise_Arizona_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-28|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-29|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-30|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-01|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-02|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-03|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-04|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-05|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-06|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-07|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-08|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-09|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-10|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-11|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-12|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-13|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-14|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-15|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-16|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-17|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-18|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-19|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-20|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-21|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-22|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-23|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-24|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-25|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-26|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-27|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-28|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-29|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-30|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-12-31|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2022-01-01|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2022-01-02|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2022-01-03|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2022-01-04|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2022-01-05|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2022-01-06|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2022-01-07|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2022-01-08|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2022-01-09|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2022-01-10|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2022-01-11|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2022-01-12|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2022-01-13|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2022-01-14|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2022-01-15|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2022-01-16|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2022-01-17|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
