|dates|Cobb_Georgia_UnitedStates.BLS_EmployedPopulation.data|Cobb_Georgia_UnitedStates.BLS_EmployedPopulation.missing|Cobb_Georgia_UnitedStates.BLS_UnemployedPopulation.data|Cobb_Georgia_UnitedStates.BLS_UnemployedPopulation.missing|Cobb_Georgia_UnitedStates.BLS_UnemploymentRate.data|Cobb_Georgia_UnitedStates.BLS_UnemploymentRate.missing|Cobb_Georgia_UnitedStates.BLS_LaborForcePopulation.data|Cobb_Georgia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-23|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2021-12-24|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2021-12-25|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2021-12-26|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2021-12-27|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2021-12-28|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2021-12-29|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2021-12-30|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2021-12-31|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2022-01-01|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2022-01-02|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2022-01-03|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2022-01-04|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2022-01-05|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2022-01-06|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2022-01-07|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2022-01-08|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2022-01-09|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2022-01-10|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2022-01-11|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2022-01-12|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2022-01-13|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2022-01-14|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2022-01-15|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2022-01-16|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
0|2022-01-17|408227.0|0|13655.0|0|3.2366870357114075|0|421882.0|0
