|dates|SanSebastian_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|SanSebastian_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|SanSebastian_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|SanSebastian_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|SanSebastian_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|SanSebastian_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|SanSebastian_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|SanSebastian_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-25|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-03-26|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-03-27|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-03-28|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-03-29|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-03-30|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-03-31|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-01|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-02|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-03|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-04|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-05|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-06|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-07|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-08|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-09|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-10|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-11|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-12|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-13|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-14|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-15|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-16|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-17|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-18|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-19|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-20|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-21|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-22|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-23|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-24|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-25|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-26|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-27|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-28|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-29|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-04-30|8469.0|0|1454.0|0|14.652826766098961|0|9923.0|0
0|2020-05-01|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-02|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-03|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-04|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-05|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-06|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-07|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-08|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-09|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-10|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-11|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-12|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-13|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-14|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-15|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-16|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-17|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-18|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-19|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-20|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-21|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-22|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-23|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-24|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-25|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-26|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-27|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-28|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-29|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-30|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-05-31|8375.0|0|1148.0|0|12.055024677097553|0|9523.0|0
0|2020-06-01|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-02|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-03|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-04|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-05|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-06|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-07|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-08|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-09|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-10|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-11|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-12|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-13|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-14|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-15|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-16|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-17|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-18|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-19|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-20|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-21|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-22|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-23|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-24|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-25|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-26|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-27|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-28|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-29|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-06-30|8893.0|0|1034.0|0|10.416037070615493|0|9927.0|0
0|2020-07-01|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-02|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-03|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-04|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-05|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-06|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-07|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-08|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-09|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-10|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-11|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-12|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-13|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-14|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-15|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-16|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-17|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-18|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-19|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-20|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-21|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-22|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-23|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-24|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-25|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-26|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-27|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-28|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-29|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-30|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-07-31|8773.0|0|871.0|0|9.03152218996267|0|9644.0|0
0|2020-08-01|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-02|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-03|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-04|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-05|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-06|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-07|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-08|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-09|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-10|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-11|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-12|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-13|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-14|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-15|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-16|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-17|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-18|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-19|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-20|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-21|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-22|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-23|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-24|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-25|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-26|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-27|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-28|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-29|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-30|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-08-31|8859.0|0|1012.0|0|10.252254077601053|0|9871.0|0
0|2020-09-01|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-02|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-03|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-04|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-05|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-06|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-07|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-08|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-09|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-10|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-11|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-12|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-13|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-14|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-15|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-16|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-17|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-18|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-19|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-20|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-21|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-22|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-23|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-24|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-25|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-26|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-27|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-28|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-29|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-09-30|8860.0|0|1135.0|0|11.35567783891946|0|9995.0|0
0|2020-10-01|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-02|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-03|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-04|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-05|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-06|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-07|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-08|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-09|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-10|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-11|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-12|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-13|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-14|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-15|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-16|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-17|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-18|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-19|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-20|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-21|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-22|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-23|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-24|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-25|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-26|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-27|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-28|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-29|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-30|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-10-31|8767.0|0|1007.0|0|10.302844280744834|0|9774.0|0
0|2020-11-01|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-02|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-03|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-04|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-05|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-06|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-07|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-08|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-09|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-10|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-11|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-12|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-13|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-14|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-15|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-16|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-17|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-18|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-19|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-20|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-21|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-22|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-23|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-24|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-25|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-26|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-27|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-28|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-29|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
0|2020-11-30|8582.0|0|1133.0|0|11.662377766340711|0|9715.0|0
