|dates|Culebra_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Culebra_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Culebra_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Culebra_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Culebra_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Culebra_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Culebra_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Culebra_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-02|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-03|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-04|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-05|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-06|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-07|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-08|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-09|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-10|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-11|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-12|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-13|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-14|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-15|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-16|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-17|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-18|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-19|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-20|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-21|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-22|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-23|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-24|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-25|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-26|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-27|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-28|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-29|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-04-30|828.5|0|26.0|0|3.042715038033938|0|854.5|0
0|2020-05-01|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-02|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-03|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-04|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-05|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-06|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-07|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-08|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-09|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-10|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-11|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-12|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-13|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-14|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-15|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-16|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-17|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-18|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-19|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-20|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-21|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-22|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-23|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-24|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-25|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-26|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-27|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-28|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-29|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-30|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-05-31|780.0|0|66.0|0|7.801418439716312|0|846.0|0
0|2020-06-01|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-02|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-03|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-04|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-05|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-06|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-07|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-08|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-09|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-10|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-11|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-12|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-13|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-14|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-15|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-16|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-17|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-18|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-19|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-20|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-21|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-22|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-23|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-24|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-25|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-26|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-27|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-28|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-29|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-06-30|852.0|0|69.0|0|7.49185667752443|0|921.0|0
0|2020-07-01|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-02|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-03|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-04|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-05|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-06|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-07|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-08|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-09|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-10|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-11|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-12|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-13|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-14|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-15|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-16|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-17|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-18|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-19|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-20|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-21|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-22|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-23|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-24|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-25|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-26|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-27|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-28|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-29|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-30|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-07-31|790.0|0|63.0|0|7.38569753810082|0|853.0|0
0|2020-08-01|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-02|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-03|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-04|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-05|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-06|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-07|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-08|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-09|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-10|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-11|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-12|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-13|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-14|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-15|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-16|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-17|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-18|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-19|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-20|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-21|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-22|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-23|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-24|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-25|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-26|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-27|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-28|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-29|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-30|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-08-31|800.0|0|75.0|0|8.571428571428571|0|875.0|0
0|2020-09-01|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-02|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-03|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-04|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-05|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-06|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-07|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-08|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-09|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-10|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-11|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-12|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-13|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-14|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-15|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-16|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-17|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-18|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-19|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-20|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-21|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-22|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-23|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-24|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-25|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-26|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-27|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-28|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-29|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-09-30|793.0|0|90.0|0|10.192525481313703|0|883.0|0
0|2020-10-01|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-02|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-03|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-04|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-05|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-06|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-07|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-08|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-09|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-10|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-11|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-12|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-13|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-14|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-15|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-16|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-17|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-18|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-19|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-20|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-21|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-22|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-23|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-24|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-25|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-26|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-27|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-28|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-29|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-30|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-10-31|760.0|0|75.0|0|8.982035928143713|0|835.0|0
0|2020-11-01|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-02|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-03|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-04|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-05|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-06|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-07|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-08|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-09|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-10|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-11|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-12|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-13|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-14|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-15|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-16|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-17|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-18|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-19|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-20|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-21|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-22|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-23|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-24|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-25|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-26|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-27|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-28|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-29|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-11-30|761.0|0|77.0|0|9.18854415274463|0|838.0|0
0|2020-12-01|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-02|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-03|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-04|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-05|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-06|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-07|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-08|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-09|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-10|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-11|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-12|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-13|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-14|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-15|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-16|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-17|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-18|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-19|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-20|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-21|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-22|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-23|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-24|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-25|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-26|757.0|0|82.0|0|9.773539928486294|0|839.0|0
0|2020-12-27|757.0|0|82.0|0|9.773539928486294|0|839.0|0
