|dates|Elbert_Colorado_UnitedStates.JHU_ConfirmedCases.data|Elbert_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Elbert_Colorado_UnitedStates.NYT_ConfirmedCases.data|Elbert_Colorado_UnitedStates.NYT_ConfirmedCases.missing|Elbert_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Elbert_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Elbert_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Elbert_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-30|3014.0|0|3014.0|0|26.0|0|0.0|100
0|2021-12-01|3014.0|0|3023.0|0|26.0|0|0.0|100
0|2021-12-02|3036.0|0|3036.0|0|26.0|0|0.0|100
0|2021-12-03|3049.0|0|3043.0|0|26.0|0|0.0|100
0|2021-12-04|3049.0|0|3049.0|0|26.0|0|0.0|100
0|2021-12-05|3049.0|0|3049.0|0|26.0|0|0.0|100
0|2021-12-06|3063.0|0|3063.0|0|26.0|0|0.0|100
0|2021-12-07|3074.0|0|3074.0|0|27.0|0|0.0|100
0|2021-12-08|3084.0|0|3084.0|0|28.0|0|0.0|100
0|2021-12-09|3094.0|0|3094.0|0|29.0|0|0.0|100
0|2021-12-10|3099.0|0|3099.0|0|29.0|0|0.0|100
0|2021-12-11|3099.0|0|3099.0|0|29.0|0|0.0|100
0|2021-12-12|3099.0|0|3099.0|0|29.0|0|0.0|100
0|2021-12-13|3113.0|0|3113.0|0|29.0|0|0.0|100
0|2021-12-14|3113.0|0|3117.0|0|29.0|0|0.0|100
0|2021-12-15|3125.0|0|3125.0|0|29.0|0|0.0|100
0|2021-12-16|3133.0|0|3133.0|0|30.0|0|0.0|100
0|2021-12-17|3142.0|0|3142.0|0|30.0|0|0.0|100
0|2021-12-18|3142.0|0|3142.0|0|30.0|0|0.0|100
0|2021-12-19|3142.0|0|3142.0|0|30.0|0|0.0|100
0|2021-12-20|3157.0|0|3157.0|0|30.0|0|0.0|100
0|2021-12-21|3168.0|0|3168.0|0|30.0|0|0.0|100
0|2021-12-22|3180.0|0|3180.0|0|30.0|0|0.0|100
0|2021-12-23|3190.0|0|3190.0|0|30.0|0|0.0|100
0|2021-12-24|3205.0|0|3205.0|0|30.0|0|0.0|100
0|2021-12-25|3205.0|0|3205.0|0|30.0|0|0.0|100
0|2021-12-26|3205.0|0|3205.0|0|30.0|0|0.0|100
0|2021-12-27|3227.0|0|3227.0|0|30.0|0|0.0|100
0|2021-12-28|3254.0|0|3254.0|0|30.0|0|0.0|100
0|2021-12-29|3276.0|0|3276.0|0|30.0|0|0.0|100
0|2021-12-30|3303.0|0|3303.0|0|31.0|0|0.0|100
0|2021-12-31|3330.0|0|3330.0|0|31.0|0|0.0|100
0|2022-01-01|3330.0|0|3330.0|0|31.0|0|0.0|100
0|2022-01-02|3330.0|0|3330.0|0|31.0|0|0.0|100
0|2022-01-03|3419.0|0|3419.0|0|31.0|0|0.0|100
0|2022-01-04|3439.0|0|3439.0|0|31.0|0|0.0|100
0|2022-01-05|3477.0|0|3477.0|0|31.0|0|0.0|100
0|2022-01-06|3519.0|0|3519.0|0|31.0|0|0.0|100
0|2022-01-07|3557.0|0|3557.0|0|31.0|0|0.0|100
0|2022-01-08|3557.0|0|3557.0|0|31.0|0|0.0|100
0|2022-01-09|3557.0|0|3557.0|0|31.0|0|0.0|100
0|2022-01-10|3692.0|0|3692.0|0|31.0|0|0.0|100
0|2022-01-11|3780.0|0|3780.0|0|31.0|0|0.0|100
0|2022-01-12|3815.0|0|3815.0|0|31.0|0|0.0|100
0|2022-01-13|3815.0|0|3861.0|0|31.0|0|0.0|100
0|2022-01-14|3916.0|0|3889.0|0|31.0|0|0.0|100
0|2022-01-15|3916.0|0|3916.0|0|31.0|0|0.0|100
0|2022-01-16|3916.0|0|3916.0|0|31.0|0|0.0|100
0|2022-01-17|4027.0|0|0.0|100|31.0|0|0.0|100
