|dates|Nicollet_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Nicollet_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Nicollet_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Nicollet_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Nicollet_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Nicollet_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Nicollet_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Nicollet_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-13|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-11-14|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-11-15|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-11-16|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-11-17|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-11-18|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-11-19|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-11-20|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-11-21|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-11-22|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-11-23|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-11-24|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-11-25|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-11-26|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-11-27|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-11-28|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-11-29|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-11-30|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-01|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-02|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-03|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-04|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-05|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-06|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-07|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-08|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-09|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-10|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-11|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-12|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-13|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-14|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-15|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-16|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-17|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-18|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-19|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-20|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-21|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-22|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-23|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-24|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-25|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-26|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-27|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-28|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-29|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-30|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2021-12-31|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2022-01-01|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2022-01-02|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2022-01-03|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2022-01-04|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2022-01-05|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2022-01-06|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2022-01-07|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2022-01-08|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2022-01-09|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2022-01-10|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2022-01-11|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2022-01-12|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2022-01-13|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2022-01-14|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2022-01-15|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2022-01-16|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
0|2022-01-17|19806.0|0|602.0|0|2.9498235985887886|0|20408.0|0
