|dates|Scott_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Scott_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Scott_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Scott_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Scott_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Scott_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Scott_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Scott_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-11|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-11-12|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-11-13|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-11-14|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-11-15|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-11-16|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-11-17|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-11-18|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-11-19|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-11-20|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-11-21|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-11-22|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-11-23|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-11-24|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-11-25|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-11-26|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-11-27|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-11-28|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-11-29|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-11-30|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-01|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-02|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-03|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-04|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-05|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-06|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-07|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-08|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-09|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-10|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-11|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-12|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-13|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-14|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-15|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-16|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-17|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-18|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-19|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-20|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-21|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-22|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-23|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-24|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-25|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-26|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-27|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-28|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-29|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-30|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2021-12-31|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2022-01-01|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2022-01-02|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2022-01-03|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2022-01-04|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2022-01-05|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2022-01-06|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2022-01-07|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2022-01-08|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2022-01-09|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2022-01-10|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2022-01-11|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2022-01-12|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2022-01-13|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2022-01-14|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2022-01-15|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2022-01-16|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
0|2022-01-17|79872.0|0|2717.0|0|3.2897843538485754|0|82589.0|0
