|dates|Penobscot_Maine_UnitedStates.BLS_EmployedPopulation.data|Penobscot_Maine_UnitedStates.BLS_EmployedPopulation.missing|Penobscot_Maine_UnitedStates.BLS_UnemployedPopulation.data|Penobscot_Maine_UnitedStates.BLS_UnemployedPopulation.missing|Penobscot_Maine_UnitedStates.BLS_UnemploymentRate.data|Penobscot_Maine_UnitedStates.BLS_UnemploymentRate.missing|Penobscot_Maine_UnitedStates.BLS_LaborForcePopulation.data|Penobscot_Maine_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-15|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2021-12-16|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2021-12-17|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2021-12-18|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2021-12-19|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2021-12-20|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2021-12-21|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2021-12-22|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2021-12-23|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2021-12-24|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2021-12-25|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2021-12-26|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2021-12-27|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2021-12-28|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2021-12-29|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2021-12-30|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2021-12-31|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2022-01-01|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2022-01-02|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2022-01-03|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2022-01-04|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2022-01-05|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2022-01-06|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2022-01-07|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2022-01-08|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2022-01-09|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2022-01-10|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2022-01-11|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2022-01-12|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2022-01-13|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2022-01-14|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2022-01-15|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2022-01-16|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
0|2022-01-17|69671.0|0|3560.0|0|4.861329218500362|0|73231.0|0
