|dates|Lake_Indiana_UnitedStates.BLS_EmployedPopulation.data|Lake_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Lake_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Lake_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Lake_Indiana_UnitedStates.BLS_UnemploymentRate.data|Lake_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Lake_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Lake_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-10|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-11|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-12|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-13|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-14|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-15|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-16|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-17|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-18|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-19|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-20|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-21|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-22|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-23|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-24|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-25|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-26|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-27|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-28|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-29|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-11-30|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-01|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-02|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-03|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-04|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-05|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-06|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-07|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-08|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-09|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-10|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-11|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-12|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-13|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-14|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-15|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-16|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-17|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-18|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-19|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-20|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-21|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-22|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-23|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-24|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-25|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-26|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-27|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-28|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-29|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-30|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2021-12-31|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2022-01-01|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2022-01-02|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2022-01-03|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2022-01-04|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2022-01-05|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2022-01-06|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2022-01-07|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2022-01-08|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2022-01-09|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2022-01-10|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2022-01-11|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2022-01-12|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2022-01-13|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2022-01-14|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2022-01-15|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2022-01-16|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
0|2022-01-17|206870.0|0|18628.0|0|8.260827147025694|0|225498.0|0
