|dates|Sumter_Florida_UnitedStates.AveragePrecipitationTotal.data|Sumter_Florida_UnitedStates.AveragePrecipitationTotal.missing|Sumter_Florida_UnitedStates.AveragePrecipitation.data|Sumter_Florida_UnitedStates.AveragePrecipitation.missing|Sumter_Florida_UnitedStates.AverageWindDirection.data|Sumter_Florida_UnitedStates.AverageWindDirection.missing|Sumter_Florida_UnitedStates.AverageWindSpeed.data|Sumter_Florida_UnitedStates.AverageWindSpeed.missing
0|2021-11-26|0.0|0|0.0|0|18.854166666666668|0|0.375|0
0|2021-11-27|0.0|0|0.0|0|0.20833333333333334|0|0.0625|0
0|2021-11-28|0.0|0|0.00010416666666666667|0|3.9583333333333335|0|0.10416666666666667|0
0|2021-11-29|0.0|0|0.00010416666666666667|0|17.8125|0|0.3854166666666667|0
0|2021-11-30|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-01|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-02|0.0|0|0.0|0|21.427083333333332|0|0.28125|0
0|2021-12-03|0.0|0|0.00020833333333333335|0|0.0|0|0.0|0
0|2021-12-04|0.0|0|0.00020833333333333335|0|1.4583333333333333|0|0.09375|0
0|2021-12-05|0.0|0|0.0|0|4.375|0|0.125|0
0|2021-12-06|0.0|0|0.0|0|29.270833333333332|0|0.53125|0
0|2021-12-07|0.0|0|0.0004166666666666667|0|9.375|0|0.09375|0
0|2021-12-08|0.0|0|0.0|0|56.5625|0|1.3333333333333333|0
0|2021-12-09|0.0|0|0.0|0|0.8333333333333334|0|0.052083333333333336|0
0|2021-12-10|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-11|0.0|0|0.0|0|40.208333333333336|0|0.8020833333333334|0
0|2021-12-12|0.0|0|0.0|0|9.479166666666666|0|0.1875|0
0|2021-12-13|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-14|0.0|0|0.0|0|7.1875|0|0.8125|0
0|2021-12-15|0.0|0|0.0|0|18.854166666666668|0|2.40625|0
0|2021-12-16|0.0|0|0.0|0|23.4375|0|0.7864583333333334|0
0|2021-12-17|0.0|0|0.0|0|29.270833333333332|0|1.4479166666666667|0
0|2021-12-18|0.0|0|0.0|0|22.916666666666668|0|1.0208333333333333|0
0|2021-12-19|0.0|0|0.0|0|77.70833333333333|0|1.96875|0
0|2021-12-20|0.0|0|0.0|0|39.895833333333336|0|5.677083333333333|0
0|2021-12-21|0.0|0|0.019583333333333338|0|130.83333333333334|0|4.53125|0
0|2021-12-22|0.0|0|0.0|0|142.08333333333334|0|2.0625|0
0|2021-12-23|0.0|0|0.0|0|55.0|0|1.3229166666666667|0
0|2021-12-24|0.0|0|0.0|0|18.958333333333332|0|0.6041666666666666|0
0|2021-12-25|0.0|0|0.0|0|42.760416666666664|0|0.7708333333333334|0
0|2021-12-26|0.0|0|0.0|0|25.9375|0|0.40625|0
0|2021-12-27|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-28|0.0|0|0.0|0|3.75|0|0.09375|0
0|2021-12-29|0.0|0|0.0|0|9.895833333333334|0|0.2604166666666667|0
0|2021-12-30|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-31|0.0|0|0.0|0|0.0|0|0.0|0
0|2022-01-01|0.0|0|0.0|0|6.458333333333333|0|0.09375|0
0|2022-01-02|0.0|0|0.0|0|125.625|0|3.84375|0
0|2022-01-03|0.0|0|0.0|0|179.89583333333334|0|4.09375|0
0|2022-01-04|0.0|0|0.0|0|19.895833333333332|0|2.3229166666666665|0
0|2022-01-05|0.0|0|0.0|0|47.395833333333336|0|0.7604166666666666|0
0|2022-01-06|0.0|0|0.0|0|16.5625|0|0.4166666666666667|0
0|2022-01-07|0.0|0|0.0|0|26.979166666666668|0|0.9895833333333334|0
0|2022-01-08|0.0|0|0.0|0|36.979166666666664|0|2.6354166666666665|0
0|2022-01-09|0.0|0|0.0|0|29.270833333333332|0|1.2291666666666667|0
0|2022-01-10|0.0|0|0.0|0|20.520833333333332|0|1.1354166666666667|0
0|2022-01-11|0.0|0|0.0|0|51.458333333333336|0|6.302083333333333|0
0|2022-01-12|0.0|0|0.0|0|23.020833333333332|0|2.46875|0
0|2022-01-13|0.0|0|0.0|0|61.979166666666664|0|1.09375|0
0|2022-01-14|0.0|0|0.0|0|19.166666666666668|0|0.4375|0
0|2022-01-15|0.0|0|0.0|0|35.729166666666664|0|1.1458333333333333|0
0|2022-01-16|0.0|0|0.0004166666666666667|0|186.04166666666666|0|5.40625|0
0|2022-01-17|0.0|0|0.0|0|202.08333333333334|0|3.6354166666666665|0
