|dates|Ontonagon_Michigan_UnitedStates.BLS_EmployedPopulation.data|Ontonagon_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Ontonagon_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Ontonagon_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Ontonagon_Michigan_UnitedStates.BLS_UnemploymentRate.data|Ontonagon_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Ontonagon_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Ontonagon_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-20|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-21|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-22|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-23|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-24|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-25|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-26|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-27|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-28|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-29|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-30|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-31|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2022-01-01|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2022-01-02|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2022-01-03|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2022-01-04|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2022-01-05|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2022-01-06|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2022-01-07|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2022-01-08|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2022-01-09|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2022-01-10|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2022-01-11|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2022-01-12|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2022-01-13|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2022-01-14|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2022-01-15|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2022-01-16|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2022-01-17|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
