|dates|Kern_California_UnitedStates.JHU_ConfirmedCases.data|Kern_California_UnitedStates.JHU_ConfirmedCases.missing|Kern_California_UnitedStates.NYT_ConfirmedCases.data|Kern_California_UnitedStates.NYT_ConfirmedCases.missing|Kern_California_UnitedStates.JHU_ConfirmedDeaths.data|Kern_California_UnitedStates.JHU_ConfirmedDeaths.missing|Kern_California_UnitedStates.JHU_ConfirmedRecoveries.data|Kern_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-14|160199.0|0|160477.0|0|1875.0|0|0.0|100
0|2021-12-15|160699.0|0|160699.0|0|1880.0|0|0.0|100
0|2021-12-16|160825.0|0|160825.0|0|1888.0|0|0.0|100
0|2021-12-17|161083.0|0|161083.0|0|1897.0|0|0.0|100
0|2021-12-18|161083.0|0|161083.0|0|1897.0|0|0.0|100
0|2021-12-19|161083.0|0|161083.0|0|1897.0|0|0.0|100
0|2021-12-20|161540.0|0|161540.0|0|1897.0|0|0.0|100
0|2021-12-21|161760.0|0|161760.0|0|1901.0|0|0.0|100
0|2021-12-22|161987.0|0|161987.0|0|1905.0|0|0.0|100
0|2021-12-23|161987.0|0|161987.0|0|1905.0|0|0.0|100
0|2021-12-24|161987.0|0|161987.0|0|1908.0|0|0.0|100
0|2021-12-25|161987.0|0|161987.0|0|1908.0|0|0.0|100
0|2021-12-26|161987.0|0|161987.0|0|1908.0|0|0.0|100
0|2021-12-27|162767.0|0|162767.0|0|1918.0|0|0.0|100
0|2021-12-28|162767.0|0|162767.0|0|1918.0|0|0.0|100
0|2021-12-29|162767.0|0|162767.0|0|1918.0|0|0.0|100
0|2021-12-30|162767.0|0|162767.0|0|1918.0|0|0.0|100
0|2021-12-31|162767.0|0|162767.0|0|1918.0|0|0.0|100
0|2022-01-01|162767.0|0|162767.0|0|1918.0|0|0.0|100
0|2022-01-02|162767.0|0|162767.0|0|1918.0|0|0.0|100
0|2022-01-03|165859.0|0|165859.0|0|1918.0|0|0.0|100
0|2022-01-04|166183.0|0|166183.0|0|1918.0|0|0.0|100
0|2022-01-05|166790.0|0|166790.0|0|1918.0|0|0.0|100
0|2022-01-06|167686.0|0|167686.0|0|1922.0|0|0.0|100
0|2022-01-07|169213.0|0|169213.0|0|1931.0|0|0.0|100
0|2022-01-08|169213.0|0|169213.0|0|1931.0|0|0.0|100
0|2022-01-09|169213.0|0|169213.0|0|1931.0|0|0.0|100
0|2022-01-10|174442.0|0|174442.0|0|1936.0|0|0.0|100
0|2022-01-11|175585.0|0|175585.0|0|1936.0|0|0.0|100
0|2022-01-12|177220.0|0|177220.0|0|1944.0|0|0.0|100
0|2022-01-13|177220.0|0|179110.0|0|1944.0|0|0.0|100
0|2022-01-14|181112.0|0|181112.0|0|1964.0|0|0.0|100
0|2022-01-15|181112.0|0|181112.0|0|1964.0|0|0.0|100
0|2022-01-16|181112.0|0|181112.0|0|1964.0|0|0.0|100
0|2022-01-17|184362.0|0|0.0|100|1964.0|0|0.0|100
