|dates|Lenoir_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Lenoir_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Lenoir_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Lenoir_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Lenoir_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Lenoir_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Lenoir_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Lenoir_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-16|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2021-12-17|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2021-12-18|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2021-12-19|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2021-12-20|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2021-12-21|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2021-12-22|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2021-12-23|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2021-12-24|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2021-12-25|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2021-12-26|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2021-12-27|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2021-12-28|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2021-12-29|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2021-12-30|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2021-12-31|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2022-01-01|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2022-01-02|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2022-01-03|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2022-01-04|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2022-01-05|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2022-01-06|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2022-01-07|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2022-01-08|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2022-01-09|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2022-01-10|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2022-01-11|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2022-01-12|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2022-01-13|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2022-01-14|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2022-01-15|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2022-01-16|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
0|2022-01-17|26132.0|0|1235.0|0|4.512734315050974|0|27367.0|0
