|dates|Frio_Texas_UnitedStates.BLS_EmployedPopulation.data|Frio_Texas_UnitedStates.BLS_EmployedPopulation.missing|Frio_Texas_UnitedStates.BLS_UnemployedPopulation.data|Frio_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Frio_Texas_UnitedStates.BLS_UnemploymentRate.data|Frio_Texas_UnitedStates.BLS_UnemploymentRate.missing|Frio_Texas_UnitedStates.BLS_LaborForcePopulation.data|Frio_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-06|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-07|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-08|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-09|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-10|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-11|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-12|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-13|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-14|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-15|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-16|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-17|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-18|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-19|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-20|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-21|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-22|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-23|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-24|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-25|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-26|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-27|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-28|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-29|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-30|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-31|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2022-01-01|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2022-01-02|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2022-01-03|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2022-01-04|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2022-01-05|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2022-01-06|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2022-01-07|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2022-01-08|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2022-01-09|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2022-01-10|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2022-01-11|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2022-01-12|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2022-01-13|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2022-01-14|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2022-01-15|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2022-01-16|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2022-01-17|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
