|dates|Dubuque_Iowa_UnitedStates.JHU_ConfirmedCases.data|Dubuque_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Dubuque_Iowa_UnitedStates.NYT_ConfirmedCases.data|Dubuque_Iowa_UnitedStates.NYT_ConfirmedCases.missing|Dubuque_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Dubuque_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Dubuque_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Dubuque_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-30|20583.0|0|20646.0|0|263.0|0|0.0|100
0|2021-12-31|20583.0|0|20646.0|0|263.0|0|0.0|100
0|2022-01-01|20583.0|0|20646.0|0|263.0|0|0.0|100
0|2022-01-02|20583.0|0|20646.0|0|263.0|0|0.0|100
0|2022-01-03|20583.0|0|20646.0|0|263.0|0|0.0|100
0|2022-01-04|20583.0|0|20646.0|0|263.0|0|0.0|100
0|2022-01-05|21135.0|0|21223.0|0|268.0|0|0.0|100
0|2022-01-06|21135.0|0|21223.0|0|268.0|0|0.0|100
0|2022-01-07|21135.0|0|21223.0|0|268.0|0|0.0|100
0|2022-01-08|21135.0|0|21223.0|0|268.0|0|0.0|100
0|2022-01-09|21135.0|0|21223.0|0|268.0|0|0.0|100
0|2022-01-10|21135.0|0|21223.0|0|268.0|0|0.0|100
0|2022-01-11|21135.0|0|21223.0|0|268.0|0|0.0|100
0|2022-01-12|22044.0|0|22137.0|0|271.0|0|0.0|100
0|2022-01-13|22044.0|0|22137.0|0|271.0|0|0.0|100
0|2022-01-14|22044.0|0|22137.0|0|271.0|0|0.0|100
0|2022-01-15|22044.0|0|22137.0|0|271.0|0|0.0|100
0|2022-01-16|22044.0|0|22137.0|0|271.0|0|0.0|100
0|2022-01-17|22044.0|0|0.0|100|271.0|0|0.0|100
