|dates|Collier_Florida_UnitedStates.BLS_EmployedPopulation.data|Collier_Florida_UnitedStates.BLS_EmployedPopulation.missing|Collier_Florida_UnitedStates.BLS_UnemployedPopulation.data|Collier_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Collier_Florida_UnitedStates.BLS_UnemploymentRate.data|Collier_Florida_UnitedStates.BLS_UnemploymentRate.missing|Collier_Florida_UnitedStates.BLS_LaborForcePopulation.data|Collier_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-22|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2021-12-23|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2021-12-24|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2021-12-25|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2021-12-26|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2021-12-27|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2021-12-28|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2021-12-29|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2021-12-30|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2021-12-31|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2022-01-01|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2022-01-02|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2022-01-03|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2022-01-04|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2022-01-05|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2022-01-06|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2022-01-07|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2022-01-08|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2022-01-09|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2022-01-10|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2022-01-11|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2022-01-12|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2022-01-13|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2022-01-14|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2022-01-15|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2022-01-16|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
0|2022-01-17|181406.0|0|6986.0|0|3.7082254023525416|0|188392.0|0
