|dates|Guernsey_Ohio_UnitedStates.BLS_EmployedPopulation.data|Guernsey_Ohio_UnitedStates.BLS_EmployedPopulation.missing|Guernsey_Ohio_UnitedStates.BLS_UnemployedPopulation.data|Guernsey_Ohio_UnitedStates.BLS_UnemployedPopulation.missing|Guernsey_Ohio_UnitedStates.BLS_UnemploymentRate.data|Guernsey_Ohio_UnitedStates.BLS_UnemploymentRate.missing|Guernsey_Ohio_UnitedStates.BLS_LaborForcePopulation.data|Guernsey_Ohio_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-20|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2021-12-21|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2021-12-22|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2021-12-23|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2021-12-24|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2021-12-25|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2021-12-26|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2021-12-27|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2021-12-28|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2021-12-29|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2021-12-30|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2021-12-31|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2022-01-01|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2022-01-02|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2022-01-03|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2022-01-04|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2022-01-05|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2022-01-06|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2022-01-07|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2022-01-08|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2022-01-09|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2022-01-10|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2022-01-11|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2022-01-12|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2022-01-13|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2022-01-14|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2022-01-15|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2022-01-16|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
0|2022-01-17|16449.0|0|906.0|0|5.220397579948142|0|17355.0|0
