|dates|Pulaski_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Pulaski_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Pulaski_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Pulaski_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Pulaski_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Pulaski_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Pulaski_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Pulaski_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2022-01-05|12331.0|0|12704.0|0|222.0|0|0.0|100
0|2022-01-06|12366.0|0|12745.0|0|222.0|0|0.0|100
0|2022-01-07|12417.0|0|12779.0|0|223.0|0|0.0|100
0|2022-01-08|12417.0|0|12779.0|0|223.0|0|0.0|100
0|2022-01-09|12417.0|0|12779.0|0|223.0|0|0.0|100
0|2022-01-10|12476.0|0|12779.0|0|225.0|0|0.0|100
0|2022-01-11|12531.0|0|12779.0|0|225.0|0|0.0|100
0|2022-01-12|12611.0|0|12779.0|0|225.0|0|0.0|100
0|2022-01-13|12611.0|0|12779.0|0|225.0|0|0.0|100
0|2022-01-14|12721.0|0|12779.0|0|230.0|0|0.0|100
0|2022-01-15|12721.0|0|12779.0|0|230.0|0|0.0|100
0|2022-01-16|12721.0|0|12779.0|0|230.0|0|0.0|100
0|2022-01-17|12721.0|0|0.0|100|230.0|0|0.0|100
