|dates|Coamo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Coamo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Coamo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Coamo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Coamo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Coamo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Coamo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Coamo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-22|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-11-23|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-11-24|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-11-25|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-11-26|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-11-27|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-11-28|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-11-29|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-11-30|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-01|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-02|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-03|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-04|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-05|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-06|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-07|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-08|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-09|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-10|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-11|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-12|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-13|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-14|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-15|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-16|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-17|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-18|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-19|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-20|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-21|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-22|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-23|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-24|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-25|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-26|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-27|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-28|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-29|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-30|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2021-12-31|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2022-01-01|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2022-01-02|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2022-01-03|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2022-01-04|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2022-01-05|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2022-01-06|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2022-01-07|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2022-01-08|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2022-01-09|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2022-01-10|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2022-01-11|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2022-01-12|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2022-01-13|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2022-01-14|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2022-01-15|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2022-01-16|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
0|2022-01-17|8871.0|0|952.0|0|9.691540262648886|0|9823.0|0
