|dates|Cheyenne_Colorado_UnitedStates.BLS_EmployedPopulation.data|Cheyenne_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Cheyenne_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Cheyenne_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Cheyenne_Colorado_UnitedStates.BLS_UnemploymentRate.data|Cheyenne_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Cheyenne_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Cheyenne_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-22|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-23|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-24|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-25|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-26|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-27|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-28|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-29|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-30|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-31|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2022-01-01|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2022-01-02|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2022-01-03|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2022-01-04|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2022-01-05|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2022-01-06|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2022-01-07|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2022-01-08|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2022-01-09|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2022-01-10|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2022-01-11|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2022-01-12|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2022-01-13|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2022-01-14|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2022-01-15|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2022-01-16|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2022-01-17|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
