|dates|McPherson_Nebraska_UnitedStates.BLS_EmployedPopulation.data|McPherson_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|McPherson_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|McPherson_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|McPherson_Nebraska_UnitedStates.BLS_UnemploymentRate.data|McPherson_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|McPherson_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|McPherson_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-01|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-02|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-03|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-04|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-05|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-06|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-07|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-08|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-09|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-10|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-11|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-12|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-13|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-14|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-15|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-16|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-17|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-18|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-19|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-20|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-21|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-22|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-23|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-24|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-25|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-26|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-27|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-28|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-29|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-30|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2021-12-31|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2022-01-01|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2022-01-02|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2022-01-03|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2022-01-04|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2022-01-05|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2022-01-06|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2022-01-07|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2022-01-08|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2022-01-09|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2022-01-10|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2022-01-11|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2022-01-12|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2022-01-13|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2022-01-14|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2022-01-15|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2022-01-16|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
0|2022-01-17|424.0|0|7.0|0|1.6241299303944317|0|431.0|0
