|dates|Dakota_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Dakota_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Dakota_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Dakota_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Dakota_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Dakota_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Dakota_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Dakota_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-03|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2022-01-04|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2022-01-05|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2022-01-06|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2022-01-07|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2022-01-08|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2022-01-09|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2022-01-10|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2022-01-11|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2022-01-12|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2022-01-13|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2022-01-14|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2022-01-15|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2022-01-16|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2022-01-17|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
