|dates|Grant_Washington_UnitedStates.BLS_EmployedPopulation.data|Grant_Washington_UnitedStates.BLS_EmployedPopulation.missing|Grant_Washington_UnitedStates.BLS_UnemployedPopulation.data|Grant_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Grant_Washington_UnitedStates.BLS_UnemploymentRate.data|Grant_Washington_UnitedStates.BLS_UnemploymentRate.missing|Grant_Washington_UnitedStates.BLS_LaborForcePopulation.data|Grant_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-08|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-09|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-10|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-11|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-12|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-13|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-14|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-15|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-16|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-17|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-18|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-19|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-20|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-21|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-22|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-23|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-24|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-25|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-26|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-27|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-28|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-29|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-30|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2021-12-31|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2022-01-01|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2022-01-02|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2022-01-03|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2022-01-04|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2022-01-05|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2022-01-06|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2022-01-07|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2022-01-08|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2022-01-09|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2022-01-10|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2022-01-11|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2022-01-12|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2022-01-13|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2022-01-14|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2022-01-15|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2022-01-16|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
0|2022-01-17|42299.0|0|2821.0|0|6.252216312056738|0|45120.0|0
