|dates|Sedgwick_Kansas_UnitedStates.JHU_ConfirmedCases.data|Sedgwick_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Sedgwick_Kansas_UnitedStates.NYT_ConfirmedCases.data|Sedgwick_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Sedgwick_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Sedgwick_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Sedgwick_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Sedgwick_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-30|96411.0|0|96411.0|0|1074.0|0|0.0|100
0|2021-12-31|96411.0|0|96411.0|0|1074.0|0|0.0|100
0|2022-01-01|96411.0|0|96411.0|0|1074.0|0|0.0|100
0|2022-01-02|96411.0|0|96411.0|0|1074.0|0|0.0|100
0|2022-01-03|99282.0|0|99282.0|0|1074.0|0|0.0|100
0|2022-01-04|99282.0|0|99282.0|0|1074.0|0|0.0|100
0|2022-01-05|102956.0|0|102956.0|0|1074.0|0|0.0|100
0|2022-01-06|102956.0|0|102956.0|0|1074.0|0|0.0|100
0|2022-01-07|106588.0|0|106588.0|0|1107.0|0|0.0|100
0|2022-01-08|106588.0|0|106588.0|0|1107.0|0|0.0|100
0|2022-01-09|106588.0|0|106588.0|0|1107.0|0|0.0|100
0|2022-01-10|109368.0|0|109368.0|0|1107.0|0|0.0|100
0|2022-01-11|109368.0|0|109368.0|0|1107.0|0|0.0|100
0|2022-01-12|109368.0|0|111688.0|0|1107.0|0|0.0|100
0|2022-01-13|109368.0|0|114007.0|0|1107.0|0|0.0|100
0|2022-01-14|118097.0|0|118097.0|0|1110.0|0|0.0|100
0|2022-01-15|118097.0|0|118097.0|0|1110.0|0|0.0|100
0|2022-01-16|118097.0|0|118097.0|0|1110.0|0|0.0|100
0|2022-01-17|118097.0|0|0.0|100|1110.0|0|0.0|100
