|dates|Arenac_Michigan_UnitedStates.JHU_ConfirmedCases.data|Arenac_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Arenac_Michigan_UnitedStates.NYT_ConfirmedCases.data|Arenac_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Arenac_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Arenac_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Arenac_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Arenac_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-12|2223.0|0|2223.0|0|49.0|0|0.0|100
0|2021-12-13|2259.0|0|2259.0|0|49.0|0|0.0|100
0|2021-12-14|2259.0|0|2259.0|0|49.0|0|0.0|100
0|2021-12-15|2274.0|0|2274.0|0|49.0|0|0.0|100
0|2021-12-16|2274.0|0|2274.0|0|49.0|0|0.0|100
0|2021-12-17|2290.0|0|2290.0|0|49.0|0|0.0|100
0|2021-12-18|2290.0|0|2290.0|0|49.0|0|0.0|100
0|2021-12-19|2290.0|0|2290.0|0|49.0|0|0.0|100
0|2021-12-20|2311.0|0|2311.0|0|49.0|0|0.0|100
0|2021-12-21|2311.0|0|2311.0|0|49.0|0|0.0|100
0|2021-12-22|2320.0|0|2320.0|0|50.0|0|0.0|100
0|2021-12-23|2320.0|0|2320.0|0|50.0|0|0.0|100
0|2021-12-24|2320.0|0|2320.0|0|50.0|0|0.0|100
0|2021-12-25|2320.0|0|2320.0|0|50.0|0|0.0|100
0|2021-12-26|2320.0|0|2320.0|0|50.0|0|0.0|100
0|2021-12-27|2353.0|0|2353.0|0|51.0|0|0.0|100
0|2021-12-28|2353.0|0|2353.0|0|51.0|0|0.0|100
0|2021-12-29|2358.0|0|2358.0|0|51.0|0|0.0|100
0|2021-12-30|2358.0|0|2358.0|0|51.0|0|0.0|100
0|2021-12-31|2358.0|0|2358.0|0|51.0|0|0.0|100
0|2022-01-01|2358.0|0|2358.0|0|51.0|0|0.0|100
0|2022-01-02|2358.0|0|2358.0|0|51.0|0|0.0|100
0|2022-01-03|2403.0|0|2403.0|0|51.0|0|0.0|100
0|2022-01-04|2403.0|0|2403.0|0|51.0|0|0.0|100
0|2022-01-05|2414.0|0|2414.0|0|53.0|0|0.0|100
0|2022-01-06|2414.0|0|2414.0|0|53.0|0|0.0|100
0|2022-01-07|2449.0|0|2449.0|0|55.0|0|0.0|100
0|2022-01-08|2449.0|0|2449.0|0|55.0|0|0.0|100
0|2022-01-09|2449.0|0|2449.0|0|55.0|0|0.0|100
0|2022-01-10|2521.0|0|2521.0|0|55.0|0|0.0|100
0|2022-01-11|2521.0|0|2521.0|0|55.0|0|0.0|100
0|2022-01-12|2557.0|0|2557.0|0|56.0|0|0.0|100
0|2022-01-13|2557.0|0|2557.0|0|56.0|0|0.0|100
0|2022-01-14|2611.0|0|2611.0|0|56.0|0|0.0|100
0|2022-01-15|2611.0|0|2611.0|0|56.0|0|0.0|100
0|2022-01-16|2611.0|0|2611.0|0|56.0|0|0.0|100
0|2022-01-17|2611.0|0|0.0|100|56.0|0|0.0|100
