|dates|Wilkes_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Wilkes_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Wilkes_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Wilkes_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Wilkes_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Wilkes_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Wilkes_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Wilkes_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-30|26746.0|0|1215.0|0|4.345338149565467|0|27961.0|0
0|2021-12-31|26746.0|0|1215.0|0|4.345338149565467|0|27961.0|0
0|2022-01-01|26746.0|0|1215.0|0|4.345338149565467|0|27961.0|0
0|2022-01-02|26746.0|0|1215.0|0|4.345338149565467|0|27961.0|0
0|2022-01-03|26746.0|0|1215.0|0|4.345338149565467|0|27961.0|0
0|2022-01-04|26746.0|0|1215.0|0|4.345338149565467|0|27961.0|0
0|2022-01-05|26746.0|0|1215.0|0|4.345338149565467|0|27961.0|0
0|2022-01-06|26746.0|0|1215.0|0|4.345338149565467|0|27961.0|0
0|2022-01-07|26746.0|0|1215.0|0|4.345338149565467|0|27961.0|0
0|2022-01-08|26746.0|0|1215.0|0|4.345338149565467|0|27961.0|0
0|2022-01-09|26746.0|0|1215.0|0|4.345338149565467|0|27961.0|0
0|2022-01-10|26746.0|0|1215.0|0|4.345338149565467|0|27961.0|0
0|2022-01-11|26746.0|0|1215.0|0|4.345338149565467|0|27961.0|0
0|2022-01-12|26746.0|0|1215.0|0|4.345338149565467|0|27961.0|0
0|2022-01-13|26746.0|0|1215.0|0|4.345338149565467|0|27961.0|0
0|2022-01-14|26746.0|0|1215.0|0|4.345338149565467|0|27961.0|0
0|2022-01-15|26746.0|0|1215.0|0|4.345338149565467|0|27961.0|0
0|2022-01-16|26746.0|0|1215.0|0|4.345338149565467|0|27961.0|0
0|2022-01-17|26746.0|0|1215.0|0|4.345338149565467|0|27961.0|0
