|dates|Blount_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Blount_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Blount_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Blount_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Blount_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Blount_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Blount_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Blount_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-27|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-11-28|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-11-29|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-11-30|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-01|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-02|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-03|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-04|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-05|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-06|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-07|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-08|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-09|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-10|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-11|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-12|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-13|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-14|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-15|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-16|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-17|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-18|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-19|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-20|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-21|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-22|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-23|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-24|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-25|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-26|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-27|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-28|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-29|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-30|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2021-12-31|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2022-01-01|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2022-01-02|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2022-01-03|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2022-01-04|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2022-01-05|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2022-01-06|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2022-01-07|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2022-01-08|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2022-01-09|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2022-01-10|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2022-01-11|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2022-01-12|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2022-01-13|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2022-01-14|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2022-01-15|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2022-01-16|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
0|2022-01-17|61685.0|0|2466.0|0|3.8440554317157956|0|64151.0|0
