|dates|FranklinCity_Virginia_UnitedStates.JHU_ConfirmedCases.data|FranklinCity_Virginia_UnitedStates.JHU_ConfirmedCases.missing|FranklinCity_Virginia_UnitedStates.NYT_ConfirmedCases.data|FranklinCity_Virginia_UnitedStates.NYT_ConfirmedCases.missing|FranklinCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|FranklinCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|FranklinCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|FranklinCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-31|1784.0|0|1784.0|0|44.0|0|0.0|100
0|2022-01-01|1784.0|0|1784.0|0|44.0|0|0.0|100
0|2022-01-02|1784.0|0|1784.0|0|44.0|0|0.0|100
0|2022-01-03|1822.0|0|1822.0|0|44.0|0|0.0|100
0|2022-01-04|1858.0|0|1858.0|0|44.0|0|0.0|100
0|2022-01-05|1872.0|0|1872.0|0|44.0|0|0.0|100
0|2022-01-06|1895.0|0|1895.0|0|44.0|0|0.0|100
0|2022-01-07|1920.0|0|1920.0|0|44.0|0|0.0|100
0|2022-01-08|1920.0|0|1920.0|0|44.0|0|0.0|100
0|2022-01-09|1920.0|0|1920.0|0|44.0|0|0.0|100
0|2022-01-10|1981.0|0|1981.0|0|44.0|0|0.0|100
0|2022-01-11|2017.0|0|2017.0|0|44.0|0|0.0|100
0|2022-01-12|2052.0|0|2052.0|0|44.0|0|0.0|100
0|2022-01-13|2052.0|0|2075.0|0|44.0|0|0.0|100
0|2022-01-14|2093.0|0|2093.0|0|43.0|0|0.0|100
0|2022-01-15|2093.0|0|2093.0|0|43.0|0|0.0|100
0|2022-01-16|2093.0|0|2093.0|0|43.0|0|0.0|100
0|2022-01-17|2158.0|0|0.0|100|43.0|0|0.0|100
