|dates|Lancaster_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Lancaster_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Lancaster_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Lancaster_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Lancaster_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Lancaster_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Lancaster_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Lancaster_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-21|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-11-22|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-11-23|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-11-24|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-11-25|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-11-26|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-11-27|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-11-28|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-11-29|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-11-30|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-01|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-02|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-03|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-04|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-05|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-06|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-07|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-08|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-09|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-10|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-11|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-12|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-13|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-14|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-15|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-16|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-17|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-18|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-19|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-20|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-21|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-22|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-23|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-24|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-25|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-26|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-27|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-28|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-29|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-30|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2021-12-31|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2022-01-01|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2022-01-02|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2022-01-03|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2022-01-04|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2022-01-05|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2022-01-06|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2022-01-07|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2022-01-08|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2022-01-09|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2022-01-10|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2022-01-11|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2022-01-12|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2022-01-13|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2022-01-14|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2022-01-15|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2022-01-16|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
0|2022-01-17|40710.0|0|1618.0|0|3.8225288225288225|0|42328.0|0
