|dates|Calaveras_California_UnitedStates.AveragePrecipitationTotal.data|Calaveras_California_UnitedStates.AveragePrecipitationTotal.missing|Calaveras_California_UnitedStates.AveragePrecipitation.data|Calaveras_California_UnitedStates.AveragePrecipitation.missing|Calaveras_California_UnitedStates.AverageWindDirection.data|Calaveras_California_UnitedStates.AverageWindDirection.missing|Calaveras_California_UnitedStates.AverageWindSpeed.data|Calaveras_California_UnitedStates.AverageWindSpeed.missing
0|2021-11-27|0.0|0|0.0|0|31.458333333333332|0|0.546875|0
0|2021-11-28|0.0|0|0.0|0|23.854166666666668|0|0.3958333333333333|0
0|2021-11-29|0.0|0|0.0|0|27.1875|0|0.6666666666666666|0
0|2021-11-30|0.0|0|0.0|0|22.083333333333332|0|0.3854166666666667|0
0|2021-12-01|0.0|0|0.0|0|9.6875|0|0.14583333333333334|0
0|2021-12-02|0.0|0|0.0|0|1.7708333333333333|0|0.03125|0
0|2021-12-03|0.0|0|0.0|0|17.083333333333332|0|0.4166666666666667|0
0|2021-12-04|0.0|0|0.0|0|25.833333333333332|0|0.6875|0
0|2021-12-05|0.0|0|0.0|0|9.583333333333334|0|0.23958333333333334|0
0|2021-12-06|0.0|0|0.0014583333333333334|0|16.979166666666668|0|0.375|0
0|2021-12-07|0.0|0|0.0004166666666666667|0|24.635416666666668|0|0.421875|0
0|2021-12-08|0.0|0|0.0|0|26.5625|0|0.5416666666666666|0
0|2021-12-09|0.0|0|0.03067708333333334|0|28.541666666666668|0|0.7760416666666666|0
0|2021-12-10|0.0|0|0.0|0|24.479166666666668|0|0.5729166666666666|0
0|2021-12-11|0.0|0|0.0|0|33.958333333333336|0|1.15625|0
0|2021-12-12|0.0|0|0.006979166666666667|0|38.59375|0|1.8489583333333333|0
0|2021-12-13|0.0|0|0.03088541666666667|0|104.58333333333333|0|9.588541666666666|0
0|2021-12-14|0.0|0|0.019114583333333345|0|45.208333333333336|0|1.7083333333333333|0
0|2021-12-15|0.0|0|0.0020833333333333333|0|54.0625|0|3.8125|0
0|2021-12-16|0.0|0|0.011875000000000002|0|39.375|0|2.2916666666666665|0
0|2021-12-17|0.0|0|0.0|0|24.479166666666668|0|0.6145833333333334|0
0|2021-12-18|0.0|0|0.0|0|17.1875|0|0.3645833333333333|0
0|2021-12-19|0.0|0|0.0|0|28.958333333333332|0|1.0|0
0|2021-12-20|0.0|0|0.0|0|20.520833333333332|0|0.5416666666666666|0
0|2021-12-21|0.0|0|0.0|0|17.5|0|0.5625|0
0|2021-12-22|0.0|0|0.010937500000000003|0|15.3125|0|2.78125|0
0|2021-12-23|0.0|0|0.022604166666666665|0|59.479166666666664|0|3.9270833333333335|0
0|2021-12-24|0.0|0|0.012083333333333335|0|46.25|0|1.9791666666666667|0
0|2021-12-25|0.0|0|0.025520833333333326|0|92.08333333333333|0|5.979166666666667|0
0|2021-12-26|0.0|0|0.0025|0|50.0|0|3.28125|0
0|2021-12-27|0.0|0|0.014531250000000002|0|20.9375|0|1.6875|0
0|2021-12-28|0.0|0|0.00822916666666667|0|3.4375|0|0.125|0
0|2021-12-29|0.0|0|0.012656250000000006|0|18.229166666666668|0|2.5208333333333335|0
0|2021-12-30|0.0|0|0.0|0|21.458333333333332|0|0.46875|0
0|2021-12-31|0.0|0|0.00020833333333333335|0|75.9375|0|1.7395833333333333|0
0|2022-01-01|0.0|0|0.0|0|33.020833333333336|0|1.6302083333333333|0
0|2022-01-02|0.0|0|0.0|0|34.791666666666664|0|1.5|0
0|2022-01-03|0.0|0|0.0|0|13.333333333333334|0|0.5833333333333334|0
0|2022-01-04|0.0|0|0.0|0|42.916666666666664|0|1.21875|0
0|2022-01-05|0.0|0|0.0|0|69.16666666666667|0|1.7291666666666667|0
0|2022-01-06|0.0|0|0.0|0|15.416666666666666|0|0.7239583333333334|0
0|2022-01-07|0.0|0|0.002708333333333334|0|22.395833333333332|0|0.40625|0
0|2022-01-08|0.0|0|0.0|0|44.114583333333336|0|0.9479166666666666|0
0|2022-01-09|0.0|0|0.00020833333333333335|0|20.416666666666668|0|0.4375|0
0|2022-01-10|0.0|0|0.0|0|33.229166666666664|0|1.34375|0
0|2022-01-11|0.0|0|0.0|0|33.229166666666664|0|0.8645833333333334|0
0|2022-01-12|0.0|0|0.0|0|22.395833333333332|0|0.7916666666666666|0
0|2022-01-13|0.0|0|0.0|0|3.5416666666666665|0|0.2604166666666667|0
0|2022-01-14|0.0|0|0.0|0|27.1875|0|0.8854166666666666|0
0|2022-01-15|0.0|0|0.0|0|3.5416666666666665|0|0.1875|0
0|2022-01-16|0.0|0|0.0|0|16.458333333333332|0|0.3125|0
0|2022-01-17|0.0|25|0.0|25|30.979166666666668|0|0.7083333333333334|0
