|dates|Adjuntas_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Adjuntas_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Adjuntas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Adjuntas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Adjuntas_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Adjuntas_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Adjuntas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Adjuntas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-11-02|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-03|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-04|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-05|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-06|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-07|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-08|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-09|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-10|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-11|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-12|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-13|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-14|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-15|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-16|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-17|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-18|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-19|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-20|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-21|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-22|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-23|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-24|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-25|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-26|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-27|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-28|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-29|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-11-30|3523.0|0|468.0|0|11.726384364820847|0|3991.0|0
0|2020-12-01|3443.0|0|628.0|0|15.426185212478506|0|4071.0|0
0|2020-12-02|3443.0|0|628.0|0|15.426185212478506|0|4071.0|0
0|2020-12-03|3443.0|0|628.0|0|15.426185212478506|0|4071.0|0
0|2020-12-04|3443.0|0|628.0|0|15.426185212478506|0|4071.0|0
0|2020-12-05|3443.0|0|628.0|0|15.426185212478506|0|4071.0|0
0|2020-12-06|3443.0|0|628.0|0|15.426185212478506|0|4071.0|0
0|2020-12-07|3443.0|0|628.0|0|15.426185212478506|0|4071.0|0
0|2020-12-08|3443.0|0|628.0|0|15.426185212478506|0|4071.0|0
