|dates|Collingsworth_Texas_UnitedStates.BLS_EmployedPopulation.data|Collingsworth_Texas_UnitedStates.BLS_EmployedPopulation.missing|Collingsworth_Texas_UnitedStates.BLS_UnemployedPopulation.data|Collingsworth_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Collingsworth_Texas_UnitedStates.BLS_UnemploymentRate.data|Collingsworth_Texas_UnitedStates.BLS_UnemploymentRate.missing|Collingsworth_Texas_UnitedStates.BLS_LaborForcePopulation.data|Collingsworth_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-02|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-03|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-04|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-05|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-06|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-07|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-08|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-09|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-10|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-11|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-12|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-13|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-14|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-15|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-16|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-17|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-18|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-19|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-20|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-21|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-22|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-23|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-24|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-25|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-26|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-27|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-28|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-29|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-30|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2021-12-31|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2022-01-01|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2022-01-02|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2022-01-03|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2022-01-04|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2022-01-05|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2022-01-06|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2022-01-07|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2022-01-08|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2022-01-09|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2022-01-10|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2022-01-11|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2022-01-12|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2022-01-13|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2022-01-14|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2022-01-15|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2022-01-16|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
0|2022-01-17|1019.0|0|53.0|0|4.9440298507462686|0|1072.0|0
