|dates|Parker_Texas_UnitedStates.BLS_EmployedPopulation.data|Parker_Texas_UnitedStates.BLS_EmployedPopulation.missing|Parker_Texas_UnitedStates.BLS_UnemployedPopulation.data|Parker_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Parker_Texas_UnitedStates.BLS_UnemploymentRate.data|Parker_Texas_UnitedStates.BLS_UnemploymentRate.missing|Parker_Texas_UnitedStates.BLS_LaborForcePopulation.data|Parker_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-09|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-10|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-11|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-12|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-13|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-14|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-15|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-16|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-17|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-18|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-19|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-20|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-21|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-22|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-23|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-24|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-25|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-26|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-27|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-28|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-29|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-11-30|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-01|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-02|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-03|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-04|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-05|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-06|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-07|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-08|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-09|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-10|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-11|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-12|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-13|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-14|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-15|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-16|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-17|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-18|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-19|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-20|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-21|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-22|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-23|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-24|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-25|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-26|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-27|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-28|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-29|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-30|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2021-12-31|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2022-01-01|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2022-01-02|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2022-01-03|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2022-01-04|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2022-01-05|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2022-01-06|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2022-01-07|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2022-01-08|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2022-01-09|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2022-01-10|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2022-01-11|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2022-01-12|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2022-01-13|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2022-01-14|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2022-01-15|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2022-01-16|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
0|2022-01-17|65835.0|0|3191.0|0|4.622895720453163|0|69026.0|0
