|dates|Blount_Alabama_UnitedStates.JHU_ConfirmedCases.data|Blount_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Blount_Alabama_UnitedStates.NYT_ConfirmedCases.data|Blount_Alabama_UnitedStates.NYT_ConfirmedCases.missing|Blount_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Blount_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Blount_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Blount_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-27|10714.0|0|10714.0|0|192.0|0|0.0|100
0|2021-11-28|10715.0|0|10715.0|0|192.0|0|0.0|100
0|2021-11-29|10717.0|0|10717.0|0|192.0|0|0.0|100
0|2021-11-30|10717.0|0|10729.0|0|192.0|0|0.0|100
0|2021-12-01|10739.0|0|10739.0|0|193.0|0|0.0|100
0|2021-12-02|10756.0|0|10756.0|0|193.0|0|0.0|100
0|2021-12-03|10765.0|0|10765.0|0|193.0|0|0.0|100
0|2021-12-04|10779.0|0|10779.0|0|193.0|0|0.0|100
0|2021-12-05|10782.0|0|10782.0|0|193.0|0|0.0|100
0|2021-12-06|10791.0|0|10791.0|0|193.0|0|0.0|100
0|2021-12-07|10803.0|0|10803.0|0|193.0|0|0.0|100
0|2021-12-08|10817.0|0|10817.0|0|193.0|0|0.0|100
0|2021-12-09|10828.0|0|10828.0|0|193.0|0|0.0|100
0|2021-12-10|10840.0|0|10840.0|0|193.0|0|0.0|100
0|2021-12-11|10857.0|0|10857.0|0|193.0|0|0.0|100
0|2021-12-12|10860.0|0|10860.0|0|193.0|0|0.0|100
0|2021-12-13|10864.0|0|10864.0|0|193.0|0|0.0|100
0|2021-12-14|10864.0|0|10878.0|0|193.0|0|0.0|100
0|2021-12-15|10904.0|0|10904.0|0|193.0|0|0.0|100
0|2021-12-16|10919.0|0|10919.0|0|194.0|0|0.0|100
0|2021-12-17|10941.0|0|10941.0|0|194.0|0|0.0|100
0|2021-12-18|10954.0|0|10954.0|0|195.0|0|0.0|100
0|2021-12-19|10959.0|0|10959.0|0|195.0|0|0.0|100
0|2021-12-20|10969.0|0|10969.0|0|195.0|0|0.0|100
0|2021-12-21|10990.0|0|10990.0|0|197.0|0|0.0|100
0|2021-12-22|11002.0|0|11002.0|0|197.0|0|0.0|100
0|2021-12-23|11031.0|0|11031.0|0|197.0|0|0.0|100
0|2021-12-24|11041.0|0|11041.0|0|197.0|0|0.0|100
0|2021-12-25|11053.0|0|11053.0|0|197.0|0|0.0|100
0|2021-12-26|11064.0|0|11064.0|0|197.0|0|0.0|100
0|2021-12-27|11072.0|0|11072.0|0|197.0|0|0.0|100
0|2021-12-28|11096.0|0|11096.0|0|197.0|0|0.0|100
0|2021-12-29|11128.0|0|11128.0|0|198.0|0|0.0|100
0|2021-12-30|11193.0|0|11193.0|0|198.0|0|0.0|100
0|2021-12-31|11256.0|0|11256.0|0|198.0|0|0.0|100
0|2022-01-01|11256.0|0|11256.0|0|198.0|0|0.0|100
0|2022-01-02|11338.0|0|11338.0|0|198.0|0|0.0|100
0|2022-01-03|11368.0|0|11368.0|0|198.0|0|0.0|100
0|2022-01-04|11430.0|0|11430.0|0|198.0|0|0.0|100
0|2022-01-05|11497.0|0|11497.0|0|198.0|0|0.0|100
0|2022-01-06|11587.0|0|11587.0|0|198.0|0|0.0|100
0|2022-01-07|11690.0|0|11690.0|0|199.0|0|0.0|100
0|2022-01-08|11749.0|0|11749.0|0|202.0|0|0.0|100
0|2022-01-09|11828.0|0|11828.0|0|202.0|0|0.0|100
0|2022-01-10|11893.0|0|11893.0|0|202.0|0|0.0|100
0|2022-01-11|11965.0|0|11965.0|0|202.0|0|0.0|100
0|2022-01-12|12068.0|0|12068.0|0|202.0|0|0.0|100
0|2022-01-13|12068.0|0|12068.0|0|202.0|0|0.0|100
0|2022-01-14|12068.0|0|12068.0|0|202.0|0|0.0|100
0|2022-01-15|12068.0|0|12068.0|0|202.0|0|0.0|100
0|2022-01-16|12520.0|0|12520.0|0|203.0|0|0.0|100
0|2022-01-17|12579.0|0|0.0|100|203.0|0|0.0|100
