|dates|Kosciusko_Indiana_UnitedStates.AveragePrecipitationTotal.data|Kosciusko_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Kosciusko_Indiana_UnitedStates.AveragePrecipitation.data|Kosciusko_Indiana_UnitedStates.AveragePrecipitation.missing|Kosciusko_Indiana_UnitedStates.AverageWindDirection.data|Kosciusko_Indiana_UnitedStates.AverageWindDirection.missing|Kosciusko_Indiana_UnitedStates.AverageWindSpeed.data|Kosciusko_Indiana_UnitedStates.AverageWindSpeed.missing
0|2022-01-03|0.0|0|0.0|0|146.875|0|3.7916666666666665|0
0|2022-01-04|0.0|0|0.0|0|186.04166666666666|0|7.15625|0
0|2022-01-05|0.0|0|0.0|0|247.29166666666666|0|18.614583333333332|0
0|2022-01-06|0.0|0|0.0|0|257.2916666666667|0|11.40625|0
0|2022-01-07|0.0|0|0.0|0|204.58333333333334|0|8.385416666666666|0
0|2022-01-08|0.0|0|0.0|0|155.72916666666666|0|6.739583333333333|0
0|2022-01-09|0.0|0|0.0010416666666666667|0|280.1041666666667|0|13.864583333333334|0
0|2022-01-10|0.0|0|0.0|0|285.2083333333333|0|12.90625|0
0|2022-01-11|0.0|0|0.0|0|184.375|0|7.614583333333333|0
0|2022-01-12|0.0|0|0.0|0|173.4375|0|6.114583333333333|0
0|2022-01-13|0.0|0|0.0|0|136.45833333333334|0|3.609375|0
0|2022-01-14|0.0|0|0.0|0|51.145833333333336|0|5.875|0
0|2022-01-15|0.0|0|0.0|0|80.83333333333333|0|10.041666666666666|0
0|2022-01-16|0.0|0|0.0|0|150.72916666666666|0|4.583333333333333|0
0|2022-01-17|0.0|0|0.0|0|294.0625|0|11.208333333333334|0
