|dates|Rock_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Rock_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Rock_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Rock_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Rock_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Rock_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Rock_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Rock_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-08|25882.0|0|25882.0|0|263.0|0|0.0|100
0|2021-12-09|25917.0|0|25917.0|0|266.0|0|0.0|100
0|2021-12-10|26207.0|0|26207.0|0|267.0|0|0.0|100
0|2021-12-11|26207.0|0|26207.0|0|267.0|0|0.0|100
0|2021-12-12|26207.0|0|26207.0|0|267.0|0|0.0|100
0|2021-12-13|26290.0|0|26290.0|0|268.0|0|0.0|100
0|2021-12-14|26290.0|0|26527.0|0|268.0|0|0.0|100
0|2021-12-15|26877.0|0|26877.0|0|272.0|0|0.0|100
0|2021-12-16|27104.0|0|27104.0|0|272.0|0|0.0|100
0|2021-12-17|27317.0|0|27317.0|0|274.0|0|0.0|100
0|2021-12-18|27317.0|0|27317.0|0|274.0|0|0.0|100
0|2021-12-19|27317.0|0|27317.0|0|274.0|0|0.0|100
0|2021-12-20|27600.0|0|27600.0|0|274.0|0|0.0|100
0|2021-12-21|27631.0|0|27631.0|0|278.0|0|0.0|100
0|2021-12-22|27746.0|0|27746.0|0|278.0|0|0.0|100
0|2021-12-23|27991.0|0|27991.0|0|278.0|0|0.0|100
0|2021-12-24|28014.0|0|28014.0|0|278.0|0|0.0|100
0|2021-12-25|28014.0|0|28014.0|0|278.0|0|0.0|100
0|2021-12-26|28014.0|0|28014.0|0|278.0|0|0.0|100
0|2021-12-27|28069.0|0|28069.0|0|278.0|0|0.0|100
0|2021-12-28|28217.0|0|28217.0|0|281.0|0|0.0|100
0|2021-12-29|28697.0|0|28697.0|0|281.0|0|0.0|100
0|2021-12-30|29082.0|0|29082.0|0|281.0|0|0.0|100
0|2021-12-31|29301.0|0|29301.0|0|282.0|0|0.0|100
0|2022-01-01|29301.0|0|29301.0|0|282.0|0|0.0|100
0|2022-01-02|29301.0|0|29301.0|0|282.0|0|0.0|100
0|2022-01-03|29821.0|0|29821.0|0|282.0|0|0.0|100
0|2022-01-04|29821.0|0|30273.0|0|282.0|0|0.0|100
0|2022-01-05|30510.0|0|30510.0|0|285.0|0|0.0|100
0|2022-01-06|30810.0|0|30810.0|0|285.0|0|0.0|100
0|2022-01-07|31235.0|0|31235.0|0|285.0|0|0.0|100
0|2022-01-08|31235.0|0|31235.0|0|285.0|0|0.0|100
0|2022-01-09|31235.0|0|31235.0|0|285.0|0|0.0|100
0|2022-01-10|32052.0|0|32052.0|0|288.0|0|0.0|100
0|2022-01-11|32820.0|0|32820.0|0|290.0|0|0.0|100
0|2022-01-12|33188.0|0|33188.0|0|292.0|0|0.0|100
0|2022-01-13|33188.0|0|33375.0|0|292.0|0|0.0|100
0|2022-01-14|34220.0|0|34220.0|0|296.0|0|0.0|100
0|2022-01-15|34220.0|0|34220.0|0|296.0|0|0.0|100
0|2022-01-16|34220.0|0|34220.0|0|296.0|0|0.0|100
0|2022-01-17|36346.0|0|0.0|100|298.0|0|0.0|100
