|dates|Tulare_California_UnitedStates.BLS_EmployedPopulation.data|Tulare_California_UnitedStates.BLS_EmployedPopulation.missing|Tulare_California_UnitedStates.BLS_UnemployedPopulation.data|Tulare_California_UnitedStates.BLS_UnemployedPopulation.missing|Tulare_California_UnitedStates.BLS_UnemploymentRate.data|Tulare_California_UnitedStates.BLS_UnemploymentRate.missing|Tulare_California_UnitedStates.BLS_LaborForcePopulation.data|Tulare_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-15|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2021-12-16|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2021-12-17|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2021-12-18|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2021-12-19|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2021-12-20|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2021-12-21|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2021-12-22|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2021-12-23|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2021-12-24|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2021-12-25|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2021-12-26|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2021-12-27|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2021-12-28|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2021-12-29|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2021-12-30|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2021-12-31|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2022-01-01|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2022-01-02|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2022-01-03|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2022-01-04|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2022-01-05|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2022-01-06|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2022-01-07|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2022-01-08|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2022-01-09|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2022-01-10|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2022-01-11|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2022-01-12|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2022-01-13|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2022-01-14|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2022-01-15|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2022-01-16|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
0|2022-01-17|180613.0|0|20563.0|0|10.22139817870919|0|201176.0|0
