|dates|Sublette_Wyoming_UnitedStates.BLS_EmployedPopulation.data|Sublette_Wyoming_UnitedStates.BLS_EmployedPopulation.missing|Sublette_Wyoming_UnitedStates.BLS_UnemployedPopulation.data|Sublette_Wyoming_UnitedStates.BLS_UnemployedPopulation.missing|Sublette_Wyoming_UnitedStates.BLS_UnemploymentRate.data|Sublette_Wyoming_UnitedStates.BLS_UnemploymentRate.missing|Sublette_Wyoming_UnitedStates.BLS_LaborForcePopulation.data|Sublette_Wyoming_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-23|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-11-24|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-11-25|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-11-26|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-11-27|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-11-28|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-11-29|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-11-30|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-01|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-02|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-03|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-04|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-05|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-06|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-07|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-08|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-09|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-10|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-11|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-12|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-13|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-14|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-15|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-16|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-17|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-18|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-19|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-20|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-21|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-22|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-23|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-24|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-25|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-26|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-27|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-28|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-29|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-30|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2021-12-31|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2022-01-01|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2022-01-02|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2022-01-03|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2022-01-04|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2022-01-05|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2022-01-06|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2022-01-07|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2022-01-08|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2022-01-09|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2022-01-10|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2022-01-11|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2022-01-12|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2022-01-13|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2022-01-14|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2022-01-15|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2022-01-16|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
0|2022-01-17|3845.0|0|274.0|0|6.652100024277737|0|4119.0|0
