|dates|Catano_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Catano_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Catano_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Catano_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Catano_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Catano_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Catano_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Catano_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-26|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-27|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-28|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-29|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-11-30|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-01|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-02|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-03|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-04|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-05|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-06|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-07|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-08|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-09|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-10|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-11|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-12|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-13|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-14|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-15|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-16|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-17|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-18|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-19|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-20|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-21|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-22|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-23|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-24|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-25|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-26|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-27|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-28|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-29|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-30|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2021-12-31|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2022-01-01|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2022-01-02|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2022-01-03|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2022-01-04|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2022-01-05|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2022-01-06|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2022-01-07|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2022-01-08|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2022-01-09|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2022-01-10|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2022-01-11|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2022-01-12|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2022-01-13|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2022-01-14|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2022-01-15|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2022-01-16|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
0|2022-01-17|7196.0|0|667.0|0|8.482767391580822|0|7863.0|0
