|dates|Massac_Illinois_UnitedStates.BLS_EmployedPopulation.data|Massac_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Massac_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Massac_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Massac_Illinois_UnitedStates.BLS_UnemploymentRate.data|Massac_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Massac_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Massac_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-14|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2021-12-15|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2021-12-16|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2021-12-17|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2021-12-18|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2021-12-19|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2021-12-20|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2021-12-21|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2021-12-22|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2021-12-23|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2021-12-24|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2021-12-25|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2021-12-26|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2021-12-27|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2021-12-28|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2021-12-29|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2021-12-30|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2021-12-31|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2022-01-01|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2022-01-02|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2022-01-03|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2022-01-04|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2022-01-05|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2022-01-06|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2022-01-07|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2022-01-08|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2022-01-09|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2022-01-10|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2022-01-11|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2022-01-12|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2022-01-13|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2022-01-14|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2022-01-15|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2022-01-16|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
0|2022-01-17|4901.0|0|264.0|0|5.111326234269119|0|5165.0|0
