|dates|Ulster_NewYork_UnitedStates.AveragePrecipitationTotal.data|Ulster_NewYork_UnitedStates.AveragePrecipitationTotal.missing|Ulster_NewYork_UnitedStates.AveragePrecipitation.data|Ulster_NewYork_UnitedStates.AveragePrecipitation.missing|Ulster_NewYork_UnitedStates.AverageWindDirection.data|Ulster_NewYork_UnitedStates.AverageWindDirection.missing|Ulster_NewYork_UnitedStates.AverageWindSpeed.data|Ulster_NewYork_UnitedStates.AverageWindSpeed.missing
0|2021-12-10|0.0|0|0.0|0|55.0|0|1.5833333333333333|0
0|2021-12-11|0.00020833333333333335|0|0.003541666666666667|0|100.90277777777779|0|5.020833333333333|0
0|2021-12-12|0.00375|0|0.0|0|263.3333333333333|0|10.75|0
0|2021-12-13|0.0|0|0.0|0|167.5|0|5.75|0
0|2021-12-14|0.0|0|0.0|0|84.16666666666667|0|3.0416666666666665|0
0|2021-12-15|0.0|0|0.005|0|31.666666666666668|0|1.9583333333333333|0
0|2021-12-16|0.005|0|0.0|0|158.39285714285714|0|8.160714285714286|0
0|2021-12-17|0.0|0|0.0|0|256.6666666666667|0|9.333333333333334|0
0|2021-12-18|0.0004166666666666667|0|0.012743055555555556|0|56.895833333333336|0|2.785416666666667|0
0|2021-12-19|0.020416666666666666|0|0.000625|0|290.8333333333333|0|9.791666666666666|0
0|2021-12-20|0.0|0|0.0|0|108.75|0|2.875|0
0|2021-12-21|0.0|0|0.0|0|86.25|0|2.5|0
0|2021-12-22|0.0025|0|0.0035972222222222226|0|197.0486111111111|0|8.227083333333333|0
0|2021-12-23|0.0|0|0.0|0|227.5|0|7.0|0
0|2021-12-24|0.0010416666666666667|0|0.0015000000000000002|0|44.819444444444436|0|3.779166666666667|0
0|2021-12-25|0.0025|0|0.008958333333333334|0|95.1388888888889|0|1.704861111111111|0
0|2021-12-26|0.007916666666666667|0|0.0|0|263.75|0|10.666666666666666|0
0|2021-12-27|0.0|0|0.0009027777777777778|0|69.58333333333333|0|2.381944444444444|0
0|2021-12-28|0.0004166666666666667|0|0.002638888888888889|0|173.61111111111111|0|4.888888888888889|0
0|2021-12-29|0.0014583333333333334|0|0.0|0|23.402777777777775|0|2.7013888888888893|0
0|2021-12-30|0.0|0|0.002569444444444444|0|37.916666666666664|0|0.5277777777777778|0
0|2021-12-31|0.0018055555555555557|0|0.00125|0|89.16666666666667|0|3.388888888888889|0
0|2022-01-01|0.0|0|0.007881944444444447|0|80.26388888888889|0|1.6180555555555554|0
0|2022-01-02|0.0018750000000000001|0|0.0014513888888888892|0|137.75|0|5.485416666666667|0
0|2022-01-03|0.0008333333333333334|0|0.0|0|71.875|0|8.375|0
0|2022-01-04|0.0|0|0.0|0|176.66666666666666|0|5.0|0
0|2022-01-05|0.0|0|0.001|0|54.583333333333336|0|0.7166666666666667|0
0|2022-01-06|0.00125|0|0.0|0|185.83333333333334|0|5.583333333333333|0
0|2022-01-07|0.0011111111111111111|0|0.0034861111111111113|0|217.6597222222222|0|9.4|0
0|2022-01-08|0.0016666666666666668|0|0.0|0|156.66666666666666|0|5.458333333333333|0
0|2022-01-09|0.0|0|0.008333333333333333|0|164.93055555555554|0|6.711805555555556|0
0|2022-01-10|0.01|0|0.0|0|254.79166666666666|0|9.229166666666666|0
0|2022-01-11|0.0|0|0.0|0|245.0|0|6.958333333333333|0
0|2022-01-12|0.0|0|0.0|0|79.58333333333333|0|3.9583333333333335|0
0|2022-01-13|0.0|0|0.0|0|41.25|0|0.8333333333333334|0
0|2022-01-14|0.0|0|0.0|0|19.166666666666668|0|7.75|0
0|2022-01-15|0.0|0|0.0|0|75.83333333333333|0|6.75|0
0|2022-01-16|0.0|0|0.001625|0|29.208333333333332|0|6.745833333333334|0
0|2022-01-17|0.005520833333333333|0|0.014111111111111114|0|163.85416666666666|0|15.261111111111111|0
