|dates|Stephens_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Stephens_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Stephens_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Stephens_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Stephens_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Stephens_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Stephens_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Stephens_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-22|8121.0|0|8121.0|0|144.0|0|0.0|100
0|2021-12-23|8121.0|0|8121.0|0|154.0|0|0.0|100
0|2021-12-24|8121.0|0|8121.0|0|154.0|0|0.0|100
0|2021-12-25|8121.0|0|8121.0|0|154.0|0|0.0|100
0|2021-12-26|8121.0|0|8121.0|0|154.0|0|0.0|100
0|2021-12-27|8121.0|0|8121.0|0|154.0|0|0.0|100
0|2021-12-28|8121.0|0|8121.0|0|154.0|0|0.0|100
0|2021-12-29|8217.0|0|8217.0|0|156.0|0|0.0|100
0|2021-12-30|8217.0|0|8217.0|0|156.0|0|0.0|100
0|2021-12-31|8217.0|0|8217.0|0|156.0|0|0.0|100
0|2022-01-01|8217.0|0|8217.0|0|156.0|0|0.0|100
0|2022-01-02|8217.0|0|8217.0|0|156.0|0|0.0|100
0|2022-01-03|8217.0|0|8217.0|0|156.0|0|0.0|100
0|2022-01-04|8217.0|0|8217.0|0|156.0|0|0.0|100
0|2022-01-05|8318.0|0|8318.0|0|156.0|0|0.0|100
0|2022-01-06|8318.0|0|8318.0|0|156.0|0|0.0|100
0|2022-01-07|8318.0|0|8318.0|0|156.0|0|0.0|100
0|2022-01-08|8318.0|0|8318.0|0|156.0|0|0.0|100
0|2022-01-09|8318.0|0|8318.0|0|156.0|0|0.0|100
0|2022-01-10|8318.0|0|8318.0|0|156.0|0|0.0|100
0|2022-01-11|8318.0|0|8318.0|0|156.0|0|0.0|100
0|2022-01-12|8662.0|0|8662.0|0|159.0|0|0.0|100
0|2022-01-13|8662.0|0|8662.0|0|159.0|0|0.0|100
0|2022-01-14|8662.0|0|8662.0|0|159.0|0|0.0|100
0|2022-01-15|8662.0|0|8662.0|0|159.0|0|0.0|100
0|2022-01-16|8662.0|0|8662.0|0|159.0|0|0.0|100
0|2022-01-17|8662.0|0|0.0|100|159.0|0|0.0|100
