|dates|Socorro_NewMexico_UnitedStates.AveragePrecipitationTotal.data|Socorro_NewMexico_UnitedStates.AveragePrecipitationTotal.missing|Socorro_NewMexico_UnitedStates.AveragePrecipitation.data|Socorro_NewMexico_UnitedStates.AveragePrecipitation.missing|Socorro_NewMexico_UnitedStates.AverageWindDirection.data|Socorro_NewMexico_UnitedStates.AverageWindDirection.missing|Socorro_NewMexico_UnitedStates.AverageWindSpeed.data|Socorro_NewMexico_UnitedStates.AverageWindSpeed.missing
0|2021-11-28|0.0|0|0.0|0|218.85416666666666|0|4.916666666666667|0
0|2021-11-29|0.0|0|0.0|0|268.2291666666667|0|6.03125|0
0|2021-11-30|0.0|0|0.0|0|286.6666666666667|0|6.71875|0
0|2021-12-01|0.0|0|0.0|0|246.5625|0|7.0|0
0|2021-12-02|0.0|0|0.0|0|235.3125|0|5.15625|0
0|2021-12-03|0.0|0|0.0|0|201.35416666666666|0|3.5104166666666665|0
0|2021-12-04|0.0|0|0.0|0|254.0625|0|6.552083333333333|0
0|2021-12-05|0.0|0|0.0|0|221.45833333333334|0|6.010416666666667|0
0|2021-12-06|0.0|0|0.0|0|183.54166666666666|0|7.46875|0
0|2021-12-07|0.0|0|0.0|0|146.61458333333334|0|3.9583333333333335|0
0|2021-12-08|0.0|0|0.0|0|158.85416666666666|0|3.9895833333333335|0
0|2021-12-09|0.0|0|0.003750000000000001|0|132.1875|0|7.026041666666667|0
0|2021-12-10|0.000625|0|0.0|0|247.08333333333334|0|13.708333333333334|0
0|2021-12-11|0.0|0|0.0|0|228.02083333333334|0|6.708333333333333|0
0|2021-12-12|0.0|0|0.0|0|221.77083333333334|0|5.083333333333333|0
0|2021-12-13|0.0|0|0.0|0|222.60416666666666|0|5.057291666666667|0
0|2021-12-14|0.0|0|0.0|0|177.91666666666666|0|6.395833333333333|0
0|2021-12-15|0.0|0|0.0|0|197.70833333333334|0|16.052083333333332|0
0|2021-12-16|0.0|0|0.0|0|237.13541666666666|0|7.291666666666667|0
0|2021-12-17|0.0|0|0.0|0|293.3854166666667|0|8.520833333333334|0
0|2021-12-18|0.0|0|0.0|0|302.0833333333333|0|8.552083333333334|0
0|2021-12-19|0.0|0|0.0|0|231.25|0|5.09375|0
0|2021-12-20|0.0|0|0.0|0|296.5104166666667|0|6.953125|0
0|2021-12-21|0.0|0|0.0|0|270.5208333333333|0|5.71875|0
0|2021-12-22|0.0|0|0.0|0|216.04166666666666|0|5.572916666666667|0
0|2021-12-23|0.0|0|0.0|0|177.39583333333334|0|5.135416666666667|0
0|2021-12-24|0.0|0|0.0|0|168.125|0|11.197916666666666|0
0|2021-12-25|0.0|0|0.0|0|181.25|0|5.083333333333333|0
0|2021-12-26|0.0|0|0.0|0|178.22916666666666|0|10.166666666666666|0
0|2021-12-27|0.0|0|0.0|0|148.95833333333334|0|4.6875|0
0|2021-12-28|0.0|0|0.0|0|140.72916666666666|0|5.65625|0
0|2021-12-29|0.0|0|0.0|0|160.10416666666666|0|7.739583333333333|0
0|2021-12-30|0.0|0|0.0|0|151.45833333333334|0|6.208333333333333|0
0|2021-12-31|0.0|0|0.0003125|0|156.14583333333334|0|11.375|0
0|2022-01-01|0.00020833333333333335|0|0.0|0|256.7708333333333|0|15.083333333333334|0
0|2022-01-02|0.0|0|0.0|0|213.75|0|8.697916666666666|0
0|2022-01-03|0.0|0|0.0|0|223.4375|0|5.166666666666667|0
0|2022-01-04|0.0|0|0.0|0|172.29166666666666|0|4.338541666666667|0
0|2022-01-05|0.0|0|0.0|0|144.16666666666666|0|2.8958333333333335|0
0|2022-01-06|0.0|0|0.0|0|126.45833333333333|0|4.333333333333333|0
0|2022-01-07|0.0|0|0.0|0|185.52083333333334|0|4.53125|0
0|2022-01-08|0.0|0|0.0|0|178.4375|0|4.802083333333333|0
0|2022-01-09|0.0|0|0.0|0|276.9270833333333|0|7.255208333333333|0
0|2022-01-10|0.0|0|0.0|0|205.26041666666666|0|6.223958333333333|0
0|2022-01-11|0.0|0|0.0|0|283.5416666666667|0|6.984375|0
0|2022-01-12|0.0|0|0.0|0|246.97916666666666|0|7.6875|0
0|2022-01-13|0.0|0|0.0|0|269.5833333333333|0|6.885416666666667|0
0|2022-01-14|0.0|0|0.0|0|192.29166666666666|0|6.3125|0
0|2022-01-15|0.0|0|0.0|0|104.89583333333333|0|2.7083333333333335|0
0|2022-01-16|0.0|0|0.0|0|197.5|0|4.770833333333333|0
0|2022-01-17|0.0|0|0.0|0|259.375|0|6.489583333333333|0
