|dates|DeKalb_Indiana_UnitedStates.AveragePrecipitationTotal.data|DeKalb_Indiana_UnitedStates.AveragePrecipitationTotal.missing|DeKalb_Indiana_UnitedStates.AveragePrecipitation.data|DeKalb_Indiana_UnitedStates.AveragePrecipitation.missing|DeKalb_Indiana_UnitedStates.AverageWindDirection.data|DeKalb_Indiana_UnitedStates.AverageWindDirection.missing|DeKalb_Indiana_UnitedStates.AverageWindSpeed.data|DeKalb_Indiana_UnitedStates.AverageWindSpeed.missing
0|2021-12-12|0.0|0|0.0|0|250.0|0|20.0|0
0|2021-12-13|0.0|0|0.0|0|200.05208333333334|0|11.296875|0
0|2021-12-14|0.0|0|0.0|0|83.22916666666667|0|4.104166666666667|0
0|2021-12-15|0.0|0|0.0035416666666666674|0|141.30208333333334|0|7.104166666666667|0
0|2021-12-16|0.0|0|0.000625|0|228.4375|0|13.104166666666666|0
0|2021-12-17|0.0|0|0.0|0|139.58333333333334|0|3.9114583333333335|0
0|2021-12-18|0.0|0|0.006770833333333336|0|206.25|0|8.572916666666666|0
0|2021-12-19|0.0|0|0.0|0|121.35416666666667|0|1.96875|0
0|2021-12-20|0.0|0|0.0|0|181.35416666666666|0|5.255208333333333|0
0|2021-12-21|0.0|0|0.0|0|138.64583333333334|0|5.395833333333333|0
0|2021-12-22|0.0|0|0.0|0|216.5625|0|9.645833333333334|0
0|2021-12-23|0.0|0|0.0|0|142.08333333333334|0|5.0|0
0|2021-12-24|0.0|0|0.0|0|113.95833333333333|0|3.3645833333333335|0
0|2021-12-25|0.0|0|0.0016666666666666668|0|249.375|0|6.145833333333333|0
0|2021-12-26|0.0|0|0.0|0|115.3125|0|4.161458333333333|0
0|2021-12-27|0.0|0|0.007812500000000002|0|142.70833333333334|0|9.171875|0
0|2021-12-28|0.0|0|0.012395833333333335|0|110.0|0|4.760416666666667|0
0|2021-12-29|0.0|0|0.0|0|82.08333333333333|0|2.3020833333333335|0
0|2021-12-30|0.0|0|0.0|0|64.89583333333333|0|3.46875|0
0|2021-12-31|0.0|0|0.0|0|88.75|0|2.4583333333333335|0
0|2022-01-01|0.0|0|0.002604166666666668|0|44.6875|0|7.0|0
0|2022-01-02|0.0|0|0.00010416666666666667|0|269.4791666666667|0|7.510416666666667|0
0|2022-01-03|0.0|0|0.0|0|144.79166666666666|0|3.3020833333333335|0
0|2022-01-04|0.0|0|0.0|0|164.79166666666666|0|5.385416666666667|0
0|2022-01-05|0.0|0|0.0|0|234.16666666666666|0|15.885416666666666|0
0|2022-01-06|0.0|0|0.0|0|239.16666666666666|0|9.020833333333334|0
0|2022-01-07|0.0|0|0.0|0|220.20833333333334|0|7.364583333333333|0
0|2022-01-08|0.0|0|0.00020833333333333335|0|123.85416666666667|0|4.34375|0
0|2022-01-09|0.0|0|0.00010416666666666667|0|267.8125|0|12.864583333333334|0
0|2022-01-10|0.0|0|0.0|0|273.4375|0|11.90625|0
0|2022-01-11|0.0|0|0.0|0|160.3125|0|6.885416666666667|0
0|2022-01-12|0.0|0|0.0|0|208.28125|0|6.765625|0
0|2022-01-13|0.0|0|0.0|0|126.51041666666667|0|3.34375|0
0|2022-01-14|0.0|0|0.0|0|81.25|0|7.1875|0
0|2022-01-15|0.0|0|0.0|0|64.11458333333333|0|10.25|0
0|2022-01-16|0.0|0|0.0|0|94.6875|0|4.9375|0
0|2022-01-17|0.0|0|0.0|0|289.0104166666667|0|10.354166666666666|0
