|dates|Sumter_Florida_UnitedStates.BLS_EmployedPopulation.data|Sumter_Florida_UnitedStates.BLS_EmployedPopulation.missing|Sumter_Florida_UnitedStates.BLS_UnemployedPopulation.data|Sumter_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Sumter_Florida_UnitedStates.BLS_UnemploymentRate.data|Sumter_Florida_UnitedStates.BLS_UnemploymentRate.missing|Sumter_Florida_UnitedStates.BLS_LaborForcePopulation.data|Sumter_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-17|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-11-18|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-11-19|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-11-20|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-11-21|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-11-22|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-11-23|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-11-24|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-11-25|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-11-26|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-11-27|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-11-28|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-11-29|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-11-30|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-01|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-02|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-03|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-04|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-05|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-06|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-07|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-08|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-09|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-10|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-11|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-12|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-13|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-14|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-15|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-16|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-17|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-18|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-19|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-20|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-21|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-22|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-23|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-24|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-25|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-26|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-27|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-28|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-29|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-30|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2021-12-31|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2022-01-01|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2022-01-02|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2022-01-03|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2022-01-04|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2022-01-05|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2022-01-06|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2022-01-07|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2022-01-08|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2022-01-09|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2022-01-10|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2022-01-11|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2022-01-12|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2022-01-13|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2022-01-14|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2022-01-15|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2022-01-16|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
0|2022-01-17|31036.0|0|1903.0|0|5.77734600321807|0|32939.0|0
